Date & time of file creation	12/07/2018 10:17 AM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\2018_07_12\32_C_new_witrox_24.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
SDWD0003000199      , CH 1	1	59.07	26.14	0.00	100.00	31.83	31.84	0.000						
SDWD0003000199      , CH 2	1	59.07	26.14	0.00	100.00	31.83	31.84	0.000						
SDWD0003000199      , CH 3	1	59.07	26.14	0.00	100.00	31.83	31.84	0.000						
SDWD0003000199      , CH 4	1	59.07	26.14	0.00	100.00	31.83	31.84	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWD0003000199      , CH 1 phase [r.U.]	SDWD0003000199      , CH 1 temp [°C]	SDWD0003000199      , CH 1 O2 [% air saturation]	SDWD0003000199      , CH 2 phase [r.U.]	SDWD0003000199      , CH 2 temp [°C]	SDWD0003000199      , CH 2 O2 [% air saturation]	SDWD0003000199      , CH 3 phase [r.U.]	SDWD0003000199      , CH 3 temp [°C]	SDWD0003000199      , CH 3 O2 [% air saturation]	SDWD0003000199      , CH 4 phase [r.U.]	SDWD0003000199      , CH 4 temp [°C]	SDWD0003000199      , CH 4 O2 [% air saturation]
12/07/2018 10:17:43 AM	3614199463	1013.00	26.82	32.09	93.3	26.65	32.09	94.8	26.59	32.09	95.3	26.17	32.09	99.3
12/07/2018 10:17:44 AM	3614199464	1013.00	26.83	32.08	93.2	26.69	32.08	94.5	26.57	32.08	95.5	26.11	32.08	99.9
12/07/2018 10:17:45 AM	3614199465	1013.00	26.80	32.09	93.4	26.70	32.09	94.3	26.54	32.09	95.8	26.17	32.09	99.3
12/07/2018 10:17:46 AM	3614199466	1013.00	26.78	32.08	93.6	26.62	32.08	95.1	26.58	32.08	95.5	26.16	32.08	99.4
12/07/2018 10:17:47 AM	3614199467	1013.00	26.84	32.08	93.1	26.70	32.08	94.4	26.61	32.08	95.2	26.13	32.08	99.7
12/07/2018 10:17:48 AM	3614199468	1013.00	26.82	32.09	93.3	26.68	32.09	94.5	26.59	32.09	95.3	26.10	32.09	100.0
12/07/2018 10:17:49 AM	3614199469	1013.00	26.81	32.09	93.4	26.67	32.09	94.6	26.56	32.09	95.6	26.19	32.09	99.1
12/07/2018 10:17:50 AM	3614199470	1013.00	26.81	32.09	93.4	26.66	32.09	94.7	26.54	32.09	95.8	26.24	32.09	98.6
