Date & time of file creation	13/06/2018 1:47 PM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\13_06_2018\26_C_old_witrox_12.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
S WOT 0041 000001   , CH 1	1	59.69	27.94	0.00	100.00	26.12	26.14	0.000						
S WOT 0041 000001   , CH 2	1	59.69	27.94	0.00	100.00	26.12	26.14	0.000						
S WOT 0041 000001   , CH 3	1	59.69	27.94	0.00	100.00	26.12	26.14	0.000						
S WOT 0041 000001   , CH 4	1	59.69	27.94	0.00	100.00	26.12	26.14	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	S WOT 0041 000001   , CH 1 phase [r.U.]	S WOT 0041 000001   , CH 1 temp [°C]	S WOT 0041 000001   , CH 1 O2 [% air saturation]	S WOT 0041 000001   , CH 2 phase [r.U.]	S WOT 0041 000001   , CH 2 temp [°C]	S WOT 0041 000001   , CH 2 O2 [% air saturation]	S WOT 0041 000001   , CH 3 phase [r.U.]	S WOT 0041 000001   , CH 3 temp [°C]	S WOT 0041 000001   , CH 3 O2 [% air saturation]	S WOT 0041 000001   , CH 4 phase [r.U.]	S WOT 0041 000001   , CH 4 temp [°C]	S WOT 0041 000001   , CH 4 O2 [% air saturation]
13/06/2018 1:48:34 PM	3611706514	1013.00	27.18	26.16	107.4	27.33	26.16	105.8	27.25	26.16	106.6	NaN	26.16	NaN
13/06/2018 1:48:35 PM	3611706515	1013.00	27.20	26.17	107.1	27.28	26.17	106.3	27.28	26.17	106.3	NaN	26.17	NaN
13/06/2018 1:48:36 PM	3611706516	1013.00	27.22	26.16	106.9	27.29	26.16	106.2	27.23	26.16	106.8	NaN	26.16	NaN
13/06/2018 1:48:37 PM	3611706517	1013.00	27.19	26.16	107.3	27.31	26.16	106.0	27.26	26.16	106.5	NaN	26.16	NaN
13/06/2018 1:48:38 PM	3611706518	1013.00	27.20	26.15	107.2	27.30	26.15	106.2	27.24	26.15	106.8	NaN	26.15	NaN
13/06/2018 1:48:39 PM	3611706519	1013.00	27.20	26.15	107.2	27.30	26.15	106.2	27.33	26.15	105.9	NaN	26.15	NaN
13/06/2018 1:48:40 PM	3611706520	1013.00	27.22	26.15	107.0	27.30	26.15	106.2	27.29	26.15	106.3	NaN	26.15	NaN
13/06/2018 1:48:41 PM	3611706521	1013.00	27.23	26.15	106.9	27.29	26.15	106.3	27.26	26.15	106.6	NaN	26.15	NaN
13/06/2018 1:48:42 PM	3611706522	1013.00	27.18	26.15	107.4	27.25	26.15	106.7	27.24	26.15	106.8	NaN	26.15	NaN
13/06/2018 1:48:43 PM	3611706523	1013.00	27.21	26.16	107.0	27.28	26.16	106.3	27.24	26.16	106.7	NaN	26.16	NaN
13/06/2018 1:48:44 PM	3611706524	1013.00	27.20	26.16	107.2	27.28	26.16	106.3	27.26	26.16	106.5	NaN	26.16	NaN
13/06/2018 1:48:45 PM	3611706525	1013.00	27.22	26.16	106.9	27.32	26.16	105.9	27.24	26.16	106.7	NaN	26.16	NaN
13/06/2018 1:48:46 PM	3611706526	1013.00	27.20	26.16	107.2	27.29	26.16	106.2	27.30	26.16	106.1	NaN	26.16	NaN
13/06/2018 1:48:47 PM	3611706527	1013.00	27.20	26.15	107.2	27.27	26.15	106.5	27.25	26.15	106.7	NaN	26.15	NaN
13/06/2018 1:48:48 PM	3611706528	1013.00	27.20	26.15	107.2	27.32	26.15	106.0	27.25	26.15	106.7	NaN	26.15	NaN
13/06/2018 1:48:49 PM	3611706529	1013.00	27.21	26.16	107.0	27.29	26.16	106.2	27.30	26.16	106.1	NaN	26.16	NaN
13/06/2018 1:48:50 PM	3611706530	1013.00	27.20	26.15	107.2	27.30	26.15	106.2	27.25	26.15	106.7	NaN	26.15	NaN
13/06/2018 1:48:51 PM	3611706531	1013.00	27.19	26.16	107.3	27.32	26.16	105.9	27.25	26.16	106.6	NaN	26.16	NaN
13/06/2018 1:48:52 PM	3611706532	1013.00	27.20	26.16	107.2	27.30	26.16	106.1	27.23	26.16	106.8	NaN	26.16	NaN
13/06/2018 1:48:53 PM	3611706533	1013.00	27.21	26.16	107.0	27.32	26.16	105.9	27.27	26.16	106.4	NaN	26.16	NaN
13/06/2018 1:48:54 PM	3611706534	1013.00	27.19	26.16	107.3	27.31	26.16	106.0	27.23	26.16	106.8	NaN	26.16	NaN
13/06/2018 1:48:55 PM	3611706535	1013.00	27.20	26.17	107.1	27.32	26.17	105.9	27.25	26.17	106.6	NaN	26.17	NaN
13/06/2018 1:48:56 PM	3611706536	1013.00	27.20	26.16	107.2	27.32	26.16	105.9	27.27	26.16	106.4	NaN	26.16	NaN
13/06/2018 1:48:57 PM	3611706537	1013.00	27.17	26.16	107.5	27.29	26.16	106.2	27.23	26.16	106.8	NaN	26.16	NaN
13/06/2018 1:48:58 PM	3611706538	1013.00	27.19	26.16	107.3	27.30	26.16	106.1	27.29	26.16	106.2	NaN	26.16	NaN
13/06/2018 1:48:59 PM	3611706539	1013.00	27.18	26.16	107.4	27.31	26.16	106.0	27.26	26.16	106.5	NaN	26.16	NaN
13/06/2018 1:49:00 PM	3611706540	1013.00	27.19	26.16	107.3	27.29	26.16	106.2	27.24	26.16	106.7	NaN	26.16	NaN
13/06/2018 1:49:01 PM	3611706541	1013.00	27.21	26.16	107.0	27.29	26.16	106.2	27.22	26.16	106.9	NaN	26.16	NaN
13/06/2018 1:49:02 PM	3611706542	1013.00	27.19	26.16	107.3	27.28	26.16	106.3	27.23	26.16	106.8	NaN	26.16	NaN
13/06/2018 1:49:03 PM	3611706543	1013.00	27.20	26.17	107.1	27.27	26.17	106.4	27.29	26.17	106.2	NaN	26.17	NaN
13/06/2018 1:49:04 PM	3611706544	1013.00	27.19	26.17	107.2	27.27	26.17	106.4	27.31	26.17	106.0	NaN	26.17	NaN
13/06/2018 1:49:05 PM	3611706545	1013.00	27.20	26.16	107.2	27.31	26.16	106.0	27.26	26.16	106.5	NaN	26.16	NaN
13/06/2018 1:49:06 PM	3611706546	1013.00	27.21	26.17	107.0	27.28	26.17	106.3	27.28	26.17	106.3	NaN	26.17	NaN
13/06/2018 1:49:07 PM	3611706547	1013.00	27.22	26.17	106.9	27.32	26.17	105.9	27.24	26.17	106.7	NaN	26.17	NaN
13/06/2018 1:49:08 PM	3611706548	1013.00	27.21	26.17	107.0	27.31	26.17	106.0	27.25	26.17	106.6	NaN	26.17	NaN
13/06/2018 1:49:09 PM	3611706549	1013.00	27.20	26.17	107.1	27.30	26.17	106.1	27.30	26.17	106.1	NaN	26.17	NaN
13/06/2018 1:49:10 PM	3611706550	1013.00	27.20	26.17	107.1	27.29	26.17	106.2	27.25	26.17	106.6	NaN	26.17	NaN
13/06/2018 1:49:11 PM	3611706551	1013.00	27.22	26.17	106.9	27.32	26.17	105.9	27.23	26.17	106.8	NaN	26.17	NaN
13/06/2018 1:49:12 PM	3611706552	1013.00	27.20	26.16	107.2	27.29	26.16	106.2	27.25	26.16	106.6	NaN	26.16	NaN
13/06/2018 1:49:13 PM	3611706553	1013.00	27.21	26.16	107.0	27.30	26.16	106.1	27.25	26.16	106.6	NaN	26.16	NaN
13/06/2018 1:49:14 PM	3611706554	1013.00	27.20	26.16	107.2	27.32	26.16	105.9	27.27	26.16	106.4	NaN	26.16	NaN
13/06/2018 1:49:15 PM	3611706555	1013.00	27.20	26.16	107.2	27.31	26.16	106.0	27.30	26.16	106.1	NaN	26.16	NaN
13/06/2018 1:49:16 PM	3611706556	1013.00	27.20	26.16	107.2	27.30	26.16	106.1	27.25	26.16	106.6	NaN	26.16	NaN
13/06/2018 1:49:17 PM	3611706557	1013.00	27.21	26.17	107.0	27.28	26.17	106.3	27.26	26.17	106.5	NaN	26.17	NaN
13/06/2018 1:49:18 PM	3611706558	1013.00	27.19	26.17	107.2	27.31	26.17	106.0	27.27	26.17	106.4	NaN	26.17	NaN
13/06/2018 1:49:19 PM	3611706559	1013.00	27.21	26.17	107.0	27.29	26.17	106.2	27.34	26.17	105.7	NaN	26.17	NaN
13/06/2018 1:49:20 PM	3611706560	1013.00	27.20	26.18	107.1	27.31	26.18	106.0	27.23	26.18	106.8	NaN	26.18	NaN
13/06/2018 1:49:21 PM	3611706561	1013.00	27.21	26.17	107.0	27.28	26.17	106.3	27.30	26.17	106.1	NaN	26.17	NaN
13/06/2018 1:49:22 PM	3611706562	1013.00	27.20	26.17	107.1	27.29	26.17	106.2	27.24	26.17	106.7	NaN	26.17	NaN
13/06/2018 1:49:23 PM	3611706563	1013.00	27.21	26.17	107.0	27.32	26.17	105.9	27.24	26.17	106.7	NaN	26.17	NaN
