Date & time of file creation	6/06/2018 3:31 PM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\06_06_2018\32_C_old_witrox_7.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
S WOT 0041 000001   , CH 1	1	59.64	26.96	0.00	100.00	25.92	25.77	0.000						
S WOT 0041 000001   , CH 2	1	59.64	26.96	0.00	100.00	25.92	25.77	0.000						
S WOT 0041 000001   , CH 3	1	59.64	26.96	0.00	100.00	25.92	25.77	0.000						
S WOT 0041 000001   , CH 4	1	59.64	26.96	0.00	100.00	25.92	25.77	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	S WOT 0041 000001   , CH 1 phase [r.U.]	S WOT 0041 000001   , CH 1 temp [°C]	S WOT 0041 000001   , CH 1 O2 [% air saturation]	S WOT 0041 000001   , CH 2 phase [r.U.]	S WOT 0041 000001   , CH 2 temp [°C]	S WOT 0041 000001   , CH 2 O2 [% air saturation]	S WOT 0041 000001   , CH 3 phase [r.U.]	S WOT 0041 000001   , CH 3 temp [°C]	S WOT 0041 000001   , CH 3 O2 [% air saturation]	S WOT 0041 000001   , CH 4 phase [r.U.]	S WOT 0041 000001   , CH 4 temp [°C]	S WOT 0041 000001   , CH 4 O2 [% air saturation]
6/06/2018 3:33:57 PM	3611108037	1013.00	26.24	32.13	96.4	26.28	32.13	96.0	26.28	32.13	96.0	26.67	32.13	92.5
6/06/2018 3:33:58 PM	3611108038	1013.00	26.25	32.13	96.3	26.18	32.13	96.9	26.27	32.13	96.1	26.68	32.13	92.4
6/06/2018 3:33:59 PM	3611108039	1013.00	26.22	32.13	96.5	26.25	32.13	96.3	26.21	32.13	96.6	26.67	32.13	92.5
6/06/2018 3:34:00 PM	3611108040	1013.00	26.26	32.13	96.2	26.18	32.13	96.9	26.27	32.13	96.1	26.64	32.13	92.7
6/06/2018 3:34:01 PM	3611108041	1013.00	26.28	32.13	96.0	26.23	32.13	96.5	26.28	32.13	96.0	26.70	32.13	92.2
6/06/2018 3:34:02 PM	3611108042	1013.00	26.22	32.13	96.5	26.23	32.13	96.5	26.25	32.13	96.3	26.67	32.13	92.5
6/06/2018 3:34:03 PM	3611108043	1013.00	26.23	32.13	96.5	26.28	32.13	96.0	26.26	32.13	96.2	26.69	32.13	92.3
6/06/2018 3:34:04 PM	3611108044	1013.00	26.23	32.13	96.5	26.16	32.13	97.1	26.28	32.13	96.0	26.64	32.13	92.7
6/06/2018 3:34:05 PM	3611108045	1013.00	26.24	32.13	96.4	26.25	32.13	96.3	26.30	32.13	95.8	26.68	32.13	92.4
6/06/2018 3:34:06 PM	3611108046	1013.00	26.24	32.13	96.4	26.24	32.13	96.4	26.30	32.13	95.8	26.67	32.13	92.5
6/06/2018 3:34:07 PM	3611108047	1013.00	26.25	32.14	96.3	26.20	32.14	96.7	26.23	32.14	96.4	26.67	32.14	92.4
6/06/2018 3:34:08 PM	3611108048	1013.00	26.23	32.14	96.4	26.19	32.14	96.8	26.26	32.14	96.2	26.66	32.14	92.5
6/06/2018 3:34:09 PM	3611108049	1013.00	26.24	32.13	96.4	26.20	32.13	96.7	26.28	32.13	96.0	26.66	32.13	92.5
6/06/2018 3:34:10 PM	3611108050	1013.00	26.25	32.13	96.3	26.19	32.13	96.8	26.24	32.13	96.4	26.66	32.13	92.5
6/06/2018 3:34:11 PM	3611108051	1013.00	26.24	32.13	96.4	26.24	32.13	96.4	26.27	32.13	96.1	26.67	32.13	92.5
6/06/2018 3:34:12 PM	3611108052	1013.00	26.23	32.13	96.5	26.18	32.13	96.9	26.24	32.13	96.4	26.65	32.13	92.6
6/06/2018 3:34:13 PM	3611108053	1013.00	26.24	32.12	96.4	26.19	32.12	96.8	26.28	32.12	96.0	26.67	32.12	92.5
6/06/2018 3:34:14 PM	3611108054	1013.00	26.27	32.12	96.1	26.24	32.12	96.4	26.29	32.12	95.9	26.68	32.12	92.4
6/06/2018 3:34:15 PM	3611108055	1013.00	26.27	32.13	96.1	26.15	32.13	97.2	26.25	32.13	96.3	26.66	32.13	92.5
6/06/2018 3:34:16 PM	3611108056	1013.00	26.24	32.12	96.4	26.28	32.12	96.0	26.28	32.12	96.0	26.66	32.12	92.6
6/06/2018 3:34:17 PM	3611108057	1013.00	26.25	32.12	96.3	26.23	32.12	96.5	26.24	32.12	96.4	26.67	32.12	92.5
6/06/2018 3:34:18 PM	3611108058	1013.00	26.23	32.13	96.5	26.25	32.13	96.3	26.28	32.13	96.0	26.67	32.13	92.5
