Date & time of file creation	8/06/2018 10:29 AM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\08_06_2018\29_C_new_witrox_9.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
SDWD0003000199      , CH 1	1	60.12	28.04	0.00	100.00	20.05	20.07	0.000						
SDWD0003000199      , CH 2	1	60.12	28.04	0.00	100.00	20.05	20.07	0.000						
SDWD0003000199      , CH 3	1	60.12	28.04	0.00	100.00	20.05	20.07	0.000						
SDWD0003000199      , CH 4	1	60.12	28.04	0.00	100.00	20.05	20.07	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWD0003000199      , CH 1 phase [r.U.]	SDWD0003000199      , CH 1 temp [°C]	SDWD0003000199      , CH 1 O2 [% air saturation]	SDWD0003000199      , CH 2 phase [r.U.]	SDWD0003000199      , CH 2 temp [°C]	SDWD0003000199      , CH 2 O2 [% air saturation]	SDWD0003000199      , CH 3 phase [r.U.]	SDWD0003000199      , CH 3 temp [°C]	SDWD0003000199      , CH 3 O2 [% air saturation]	SDWD0003000199      , CH 4 phase [r.U.]	SDWD0003000199      , CH 4 temp [°C]	SDWD0003000199      , CH 4 O2 [% air saturation]
8/06/2018 10:29:56 AM	3611262596	1013.00	27.45	29.09	90.5	27.15	29.09	93.1	26.93	29.09	95.1	26.65	29.09	97.6
8/06/2018 10:29:57 AM	3611262597	1013.00	27.38	29.09	91.1	27.16	29.09	93.0	26.91	29.09	95.2	26.63	29.09	97.8
8/06/2018 10:29:58 AM	3611262598	1013.00	27.42	29.09	90.7	27.13	29.09	93.3	26.92	29.09	95.1	26.57	29.09	98.4
8/06/2018 10:29:59 AM	3611262599	1013.00	27.42	29.09	90.7	27.13	29.09	93.3	26.93	29.09	95.1	26.63	29.09	97.8
8/06/2018 10:30:00 AM	3611262600	1013.00	27.43	29.09	90.7	27.09	29.09	93.6	26.92	29.09	95.1	26.67	29.09	97.4
8/06/2018 10:30:01 AM	3611262601	1013.00	27.41	29.09	90.8	27.07	29.09	93.8	26.90	29.09	95.3	26.64	29.09	97.7
8/06/2018 10:30:02 AM	3611262602	1013.00	27.41	29.08	90.8	27.12	29.08	93.4	26.91	29.08	95.3	26.66	29.08	97.6
8/06/2018 10:30:03 AM	3611262603	1013.00	27.40	29.08	90.9	27.11	29.08	93.5	26.90	29.08	95.3	26.62	29.08	97.9
8/06/2018 10:30:04 AM	3611262604	1013.00	27.42	29.08	90.8	27.14	29.08	93.2	26.91	29.08	95.3	26.67	29.08	97.5
8/06/2018 10:30:05 AM	3611262605	1013.00	27.41	29.08	90.8	27.07	29.08	93.8	26.95	29.08	94.9	26.64	29.08	97.7
8/06/2018 10:30:06 AM	3611262606	1013.00	27.41	29.08	90.8	27.13	29.08	93.3	26.96	29.08	94.8	26.66	29.08	97.6
8/06/2018 10:30:07 AM	3611262607	1013.00	27.44	29.08	90.6	27.08	29.08	93.7	26.90	29.08	95.3	26.62	29.08	97.9
8/06/2018 10:30:08 AM	3611262608	1013.00	27.43	29.08	90.7	27.11	29.08	93.5	26.94	29.08	95.0	26.63	29.08	97.8
8/06/2018 10:30:09 AM	3611262609	1013.00	27.41	29.08	90.8	27.08	29.08	93.7	26.94	29.08	95.0	26.68	29.08	97.4
8/06/2018 10:30:10 AM	3611262610	1013.00	27.43	29.08	90.7	27.17	29.08	92.9	26.96	29.08	94.8	26.64	29.08	97.7
8/06/2018 10:30:11 AM	3611262611	1013.00	27.44	29.08	90.6	27.13	29.08	93.3	26.93	29.08	95.1	26.63	29.08	97.8
8/06/2018 10:30:12 AM	3611262612	1013.00	27.47	29.08	90.3	27.08	29.08	93.7	26.91	29.08	95.3	26.68	29.08	97.4
8/06/2018 10:30:13 AM	3611262613	1013.00	27.47	29.08	90.3	27.02	29.08	94.3	26.92	29.08	95.2	26.62	29.08	97.9
8/06/2018 10:30:14 AM	3611262614	1013.00	27.47	29.08	90.3	27.11	29.08	93.5	26.93	29.08	95.1	26.66	29.08	97.6
8/06/2018 10:30:15 AM	3611262615	1013.00	27.44	29.08	90.6	27.08	29.08	93.7	26.92	29.08	95.2	26.59	29.08	98.2
8/06/2018 10:30:16 AM	3611262616	1013.00	27.44	29.08	90.6	27.05	29.08	94.0	26.95	29.08	94.9	26.67	29.08	97.5
8/06/2018 10:30:17 AM	3611262617	1013.00	27.44	29.07	90.6	27.13	29.07	93.3	26.93	29.07	95.1	26.66	29.07	97.6
8/06/2018 10:30:18 AM	3611262618	1013.00	27.43	29.07	90.7	27.15	29.07	93.1	26.92	29.07	95.2	26.68	29.07	97.4
8/06/2018 10:30:19 AM	3611262619	1013.00	27.42	29.07	90.8	27.12	29.07	93.4	26.95	29.07	94.9	26.64	29.07	97.8
8/06/2018 10:30:20 AM	3611262620	1013.00	27.42	29.07	90.8	27.10	29.07	93.6	26.94	29.07	95.0	26.58	29.07	98.3
8/06/2018 10:30:21 AM	3611262621	1013.00	27.45	29.07	90.5	27.16	29.07	93.0	26.98	29.07	94.6	26.63	29.07	97.9
8/06/2018 10:30:22 AM	3611262622	1013.00	27.45	29.07	90.5	27.11	29.07	93.5	26.94	29.07	95.0	26.65	29.07	97.7
8/06/2018 10:30:23 AM	3611262623	1013.00	27.45	29.07	90.5	27.09	29.07	93.6	26.94	29.07	95.0	26.68	29.07	97.4
8/06/2018 10:30:24 AM	3611262624	1013.00	27.48	29.07	90.3	27.11	29.07	93.5	26.96	29.07	94.8	26.68	29.07	97.4
8/06/2018 10:30:25 AM	3611262625	1013.00	27.47	29.07	90.3	27.16	29.07	93.0	26.92	29.07	95.2	26.67	29.07	97.5
8/06/2018 10:30:26 AM	3611262626	1013.00	27.46	29.07	90.4	27.15	29.07	93.1	26.94	29.07	95.0	26.66	29.07	97.6
8/06/2018 10:30:27 AM	3611262627	1013.00	27.46	29.08	90.4	27.10	29.08	93.5	26.93	29.08	95.1	26.69	29.08	97.3
8/06/2018 10:30:28 AM	3611262628	1013.00	27.45	29.08	90.5	27.10	29.08	93.5	26.92	29.08	95.2	26.67	29.08	97.5
8/06/2018 10:30:29 AM	3611262629	1013.00	27.46	29.07	90.4	27.11	29.07	93.5	26.92	29.07	95.2	26.70	29.07	97.2
8/06/2018 10:30:30 AM	3611262630	1013.00	27.47	29.08	90.3	27.18	29.08	92.8	26.91	29.08	95.3	26.66	29.08	97.6
8/06/2018 10:30:31 AM	3611262631	1013.00	27.46	29.08	90.4	27.14	29.08	93.2	26.92	29.08	95.2	26.75	29.08	96.7
8/06/2018 10:30:32 AM	3611262632	1013.00	27.44	29.07	90.6	27.06	29.07	93.9	26.94	29.07	95.0	26.67	29.07	97.5
8/06/2018 10:30:33 AM	3611262633	1013.00	27.46	29.07	90.4	27.14	29.07	93.2	26.92	29.07	95.2	26.69	29.07	97.3
8/06/2018 10:30:34 AM	3611262634	1013.00	27.50	29.06	90.1	27.15	29.06	93.1	26.94	29.06	95.0	26.65	29.06	97.7
8/06/2018 10:30:35 AM	3611262635	1013.00	27.46	29.06	90.4	27.11	29.06	93.5	26.94	29.06	95.0	26.67	29.06	97.5
8/06/2018 10:30:36 AM	3611262636	1013.00	27.50	29.06	90.1	27.09	29.06	93.7	26.96	29.06	94.8	26.68	29.06	97.4
8/06/2018 10:30:37 AM	3611262637	1013.00	27.44	29.06	90.6	27.16	29.06	93.0	26.94	29.06	95.0	26.69	29.06	97.3
8/06/2018 10:30:38 AM	3611262638	1013.00	27.49	29.07	90.2	27.13	29.07	93.3	26.96	29.07	94.8	26.72	29.07	97.0
8/06/2018 10:30:39 AM	3611262639	1013.00	27.45	29.07	90.5	27.08	29.07	93.7	26.94	29.07	95.0	26.69	29.07	97.3
8/06/2018 10:30:40 AM	3611262640	1013.00	27.46	29.07	90.4	27.13	29.07	93.3	26.95	29.07	94.9	26.65	29.07	97.7
8/06/2018 10:30:41 AM	3611262641	1013.00	27.46	29.07	90.4	27.08	29.07	93.7	26.97	29.07	94.7	26.69	29.07	97.3
8/06/2018 10:30:42 AM	3611262642	1013.00	27.45	29.07	90.5	27.16	29.07	93.0	26.95	29.07	94.9	26.68	29.07	97.4
8/06/2018 10:30:43 AM	3611262643	1013.00	27.46	29.08	90.4	27.17	29.08	92.9	26.93	29.08	95.1	26.67	29.08	97.5
8/06/2018 10:30:44 AM	3611262644	1013.00	27.48	29.07	90.3	27.18	29.07	92.9	26.95	29.07	94.9	26.74	29.07	96.8
8/06/2018 10:30:45 AM	3611262645	1013.00	27.46	29.07	90.4	27.13	29.07	93.3	26.96	29.07	94.8	26.70	29.07	97.2
8/06/2018 10:30:46 AM	3611262646	1013.00	27.48	29.07	90.3	27.11	29.07	93.5	26.95	29.07	94.9	26.69	29.07	97.3
8/06/2018 10:30:47 AM	3611262647	1013.00	27.49	29.07	90.2	27.17	29.07	92.9	26.95	29.07	94.9	26.74	29.07	96.8
8/06/2018 10:30:48 AM	3611262648	1013.00	27.49	29.07	90.2	27.12	29.07	93.4	26.92	29.07	95.2	26.72	29.07	97.0
8/06/2018 10:30:49 AM	3611262649	1013.00	27.52	29.07	89.9	27.16	29.07	93.0	26.96	29.07	94.8	26.69	29.07	97.3
8/06/2018 10:30:50 AM	3611262650	1013.00	27.50	29.07	90.1	27.17	29.07	92.9	26.94	29.07	95.0	26.72	29.07	97.0
