Date & time of file creation	21/06/2018 1:15 PM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\21_06_2018\29_C_new_witrox_14.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
SDWD0003000199      , CH 1	1	58.92	25.87	0.00	100.00	31.94	31.76	0.000						
SDWD0003000199      , CH 2	1	58.92	25.87	0.00	100.00	31.94	31.76	0.000						
SDWD0003000199      , CH 3	1	58.92	25.87	0.00	100.00	31.94	31.76	0.000						
SDWD0003000199      , CH 4	1	58.92	25.87	0.00	100.00	31.94	31.76	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWD0003000199      , CH 1 phase [r.U.]	SDWD0003000199      , CH 1 temp [°C]	SDWD0003000199      , CH 1 O2 [% air saturation]	SDWD0003000199      , CH 2 phase [r.U.]	SDWD0003000199      , CH 2 temp [°C]	SDWD0003000199      , CH 2 O2 [% air saturation]	SDWD0003000199      , CH 3 phase [r.U.]	SDWD0003000199      , CH 3 temp [°C]	SDWD0003000199      , CH 3 O2 [% air saturation]	SDWD0003000199      , CH 4 phase [r.U.]	SDWD0003000199      , CH 4 temp [°C]	SDWD0003000199      , CH 4 O2 [% air saturation]
21/06/2018 1:16:26 PM	3612395786	1013.00	27.28	29.14	91.2	27.01	29.14	93.6	26.71	29.14	96.3	26.69	29.14	96.5
21/06/2018 1:16:27 PM	3612395787	1013.00	27.25	29.14	91.5	26.99	29.14	93.8	26.68	29.14	96.6	26.63	29.14	97.0
21/06/2018 1:16:28 PM	3612395788	1013.00	27.26	29.14	91.4	26.95	29.14	94.1	26.74	29.14	96.0	26.69	29.14	96.5
21/06/2018 1:16:29 PM	3612395789	1013.00	27.27	29.14	91.3	26.98	29.14	93.9	26.69	29.14	96.5	26.67	29.14	96.7
21/06/2018 1:16:30 PM	3612395790	1013.00	27.24	29.14	91.6	26.90	29.14	94.6	26.69	29.14	96.5	26.65	29.14	96.9
21/06/2018 1:16:31 PM	3612395791	1013.00	27.25	29.13	91.5	27.01	29.13	93.6	26.67	29.13	96.7	26.63	29.13	97.1
21/06/2018 1:16:32 PM	3612395792	1013.00	27.28	29.13	91.2	27.03	29.13	93.4	26.72	29.13	96.2	26.66	29.13	96.8
21/06/2018 1:16:33 PM	3612395793	1013.00	27.25	29.13	91.5	26.98	29.13	93.9	26.73	29.13	96.1	26.65	29.13	96.9
21/06/2018 1:16:34 PM	3612395794	1013.00	27.27	29.13	91.3	26.94	29.13	94.2	26.75	29.13	96.0	26.66	29.13	96.8
21/06/2018 1:16:35 PM	3612395795	1013.00	27.26	29.13	91.4	26.97	29.13	94.0	26.65	29.13	96.9	26.69	29.13	96.5
21/06/2018 1:16:36 PM	3612395796	1013.00	27.24	29.14	91.6	26.95	29.14	94.1	26.69	29.14	96.5	26.62	29.14	97.1
21/06/2018 1:16:37 PM	3612395797	1013.00	27.25	29.14	91.5	26.97	29.14	93.9	26.72	29.14	96.2	26.63	29.14	97.0
21/06/2018 1:16:38 PM	3612395798	1013.00	27.25	29.14	91.5	26.98	29.14	93.9	26.80	29.14	95.5	26.62	29.14	97.1
21/06/2018 1:16:39 PM	3612395799	1013.00	27.27	29.14	91.3	26.99	29.14	93.8	26.72	29.14	96.2	26.69	29.14	96.5
21/06/2018 1:16:40 PM	3612395800	1013.00	27.23	29.14	91.7	26.99	29.14	93.8	26.72	29.14	96.2	26.67	29.14	96.7
21/06/2018 1:16:41 PM	3612395801	1013.00	27.26	29.14	91.4	26.99	29.14	93.8	26.75	29.14	95.9	26.62	29.14	97.1
21/06/2018 1:16:42 PM	3612395802	1013.00	27.29	29.14	91.1	26.99	29.14	93.8	26.72	29.14	96.2	26.69	29.14	96.5
21/06/2018 1:16:43 PM	3612395803	1013.00	27.30	29.14	91.0	27.00	29.14	93.7	26.77	29.14	95.8	26.65	29.14	96.9
21/06/2018 1:16:44 PM	3612395804	1013.00	27.26	29.13	91.4	26.95	29.13	94.1	26.76	29.13	95.9	26.62	29.13	97.2
21/06/2018 1:16:45 PM	3612395805	1013.00	27.28	29.13	91.2	26.96	29.13	94.0	26.77	29.13	95.8	26.63	29.13	97.1
21/06/2018 1:16:46 PM	3612395806	1013.00	27.26	29.14	91.4	27.02	29.14	93.5	26.74	29.14	96.0	26.66	29.14	96.8
21/06/2018 1:16:47 PM	3612395807	1013.00	27.23	29.14	91.7	27.02	29.14	93.5	26.72	29.14	96.2	26.69	29.14	96.5
21/06/2018 1:16:48 PM	3612395808	1013.00	27.25	29.14	91.5	27.00	29.14	93.7	26.76	29.14	95.8	26.61	29.14	97.2
21/06/2018 1:16:49 PM	3612395809	1013.00	27.23	29.14	91.7	27.02	29.14	93.5	26.76	29.14	95.8	26.67	29.14	96.7
21/06/2018 1:16:50 PM	3612395810	1013.00	27.25	29.14	91.5	26.91	29.14	94.5	26.75	29.14	95.9	26.62	29.14	97.1
21/06/2018 1:16:51 PM	3612395811	1013.00	27.28	29.14	91.2	26.94	29.14	94.2	26.75	29.14	95.9	26.65	29.14	96.9
21/06/2018 1:16:52 PM	3612395812	1013.00	27.27	29.14	91.3	27.03	29.14	93.4	26.73	29.14	96.1	26.61	29.14	97.2
21/06/2018 1:16:53 PM	3612395813	1013.00	27.28	29.14	91.2	27.00	29.14	93.7	26.71	29.14	96.3	26.66	29.14	96.8
21/06/2018 1:16:54 PM	3612395814	1013.00	27.26	29.14	91.4	27.01	29.14	93.6	26.74	29.14	96.0	26.67	29.14	96.7
21/06/2018 1:16:55 PM	3612395815	1013.00	27.31	29.14	91.0	26.94	29.14	94.2	26.70	29.14	96.4	26.66	29.14	96.8
21/06/2018 1:16:56 PM	3612395816	1013.00	27.26	29.14	91.4	26.98	29.14	93.9	26.74	29.14	96.0	26.70	29.14	96.4
21/06/2018 1:16:57 PM	3612395817	1013.00	27.29	29.14	91.1	27.00	29.14	93.7	26.75	29.14	95.9	26.66	29.14	96.8
21/06/2018 1:16:58 PM	3612395818	1013.00	27.28	29.14	91.2	27.00	29.14	93.7	26.79	29.14	95.6	26.60	29.14	97.3
21/06/2018 1:16:59 PM	3612395819	1013.00	27.26	29.14	91.4	26.93	29.14	94.3	26.74	29.14	96.0	26.62	29.14	97.1
21/06/2018 1:17:00 PM	3612395820	1013.00	27.30	29.14	91.0	26.92	29.14	94.4	26.70	29.14	96.4	26.73	29.14	96.1
21/06/2018 1:17:01 PM	3612395821	1013.00	27.24	29.13	91.6	27.07	29.13	93.1	26.72	29.13	96.2	26.66	29.13	96.8
21/06/2018 1:17:02 PM	3612395822	1013.00	27.27	29.14	91.3	27.00	29.14	93.7	26.75	29.14	95.9	26.66	29.14	96.8
21/06/2018 1:17:03 PM	3612395823	1013.00	27.28	29.14	91.2	26.98	29.14	93.9	26.72	29.14	96.2	26.64	29.14	97.0
21/06/2018 1:17:04 PM	3612395824	1013.00	27.27	29.13	91.3	26.98	29.13	93.9	26.72	29.13	96.2	26.68	29.13	96.6
21/06/2018 1:17:05 PM	3612395825	1013.00	27.28	29.13	91.2	27.04	29.13	93.3	26.80	29.13	95.5	26.75	29.13	96.0
21/06/2018 1:17:06 PM	3612395826	1013.00	27.36	29.14	90.5	26.96	29.14	94.0	26.74	29.14	96.0	26.64	29.14	97.0
21/06/2018 1:17:07 PM	3612395827	1013.00	27.28	29.14	91.2	26.94	29.14	94.2	26.73	29.14	96.1	26.63	29.14	97.0
21/06/2018 1:17:08 PM	3612395828	1013.00	27.28	29.14	91.2	27.02	29.14	93.5	26.72	29.14	96.2	26.68	29.14	96.6
21/06/2018 1:17:09 PM	3612395829	1013.00	27.29	29.14	91.1	27.00	29.14	93.7	26.73	29.14	96.1	26.66	29.14	96.8
21/06/2018 1:17:10 PM	3612395830	1013.00	27.29	29.14	91.1	27.02	29.14	93.5	26.73	29.14	96.1	26.71	29.14	96.3
21/06/2018 1:17:11 PM	3612395831	1013.00	27.25	29.14	91.5	26.97	29.14	93.9	26.73	29.14	96.1	26.68	29.14	96.6
21/06/2018 1:17:12 PM	3612395832	1013.00	27.34	29.14	90.7	27.00	29.14	93.7	26.72	29.14	96.2	26.63	29.14	97.0
21/06/2018 1:17:13 PM	3612395833	1013.00	27.30	29.14	91.0	26.98	29.14	93.9	26.70	29.14	96.4	26.71	29.14	96.3
21/06/2018 1:17:14 PM	3612395834	1013.00	27.31	29.14	91.0	27.01	29.14	93.6	26.71	29.14	96.3	26.64	29.14	97.0
21/06/2018 1:17:15 PM	3612395835	1013.00	27.28	29.14	91.2	27.01	29.14	93.6	26.79	29.14	95.6	26.64	29.14	97.0
21/06/2018 1:17:16 PM	3612395836	1013.00	27.28	29.13	91.2	27.02	29.13	93.5	26.78	29.13	95.7	26.65	29.13	96.9
21/06/2018 1:17:17 PM	3612395837	1013.00	27.34	29.13	90.7	27.05	29.13	93.2	26.74	29.13	96.0	26.63	29.13	97.1
21/06/2018 1:17:18 PM	3612395838	1013.00	27.32	29.13	90.9	27.01	29.13	93.6	26.75	29.13	96.0	26.65	29.13	96.9
21/06/2018 1:17:19 PM	3612395839	1013.00	27.30	29.13	91.1	27.00	29.13	93.7	26.69	29.13	96.5	26.71	29.13	96.3
21/06/2018 1:17:20 PM	3612395840	1013.00	27.30	29.13	91.1	27.03	29.13	93.4	26.69	29.13	96.5	26.72	29.13	96.2
21/06/2018 1:17:21 PM	3612395841	1013.00	27.33	29.13	90.8	27.04	29.13	93.3	26.75	29.13	96.0	26.65	29.13	96.9
21/06/2018 1:17:22 PM	3612395842	1013.00	27.31	29.13	91.0	26.98	29.13	93.9	26.76	29.13	95.9	26.71	29.13	96.3
21/06/2018 1:17:23 PM	3612395843	1013.00	27.31	29.13	91.0	26.99	29.13	93.8	26.70	29.13	96.4	26.70	29.13	96.4
21/06/2018 1:17:24 PM	3612395844	1013.00	27.32	29.13	90.9	26.98	29.13	93.9	26.74	29.13	96.0	26.66	29.13	96.8
21/06/2018 1:17:25 PM	3612395845	1013.00	27.38	29.13	90.4	26.98	29.13	93.9	26.73	29.13	96.1	26.70	29.13	96.4
21/06/2018 1:17:26 PM	3612395846	1013.00	27.34	29.13	90.7	27.03	29.13	93.4	26.77	29.13	95.8	26.70	29.13	96.4
21/06/2018 1:17:27 PM	3612395847	1013.00	27.34	29.13	90.7	27.08	29.13	93.0	26.77	29.13	95.8	26.71	29.13	96.3
21/06/2018 1:17:28 PM	3612395848	1013.00	27.33	29.13	90.8	27.09	29.13	92.9	26.72	29.13	96.2	26.65	29.13	96.9
21/06/2018 1:17:29 PM	3612395849	1013.00	27.39	29.14	90.3	27.05	29.14	93.2	26.73	29.14	96.1	26.70	29.14	96.4
21/06/2018 1:17:30 PM	3612395850	1013.00	27.33	29.14	90.8	27.06	29.14	93.1	26.73	29.14	96.1	26.66	29.14	96.8
21/06/2018 1:17:31 PM	3612395851	1013.00	27.36	29.14	90.5	27.00	29.14	93.7	26.78	29.14	95.7	26.65	29.14	96.9
21/06/2018 1:17:32 PM	3612395852	1013.00	27.34	29.14	90.7	26.98	29.14	93.9	26.77	29.14	95.8	26.69	29.14	96.5
21/06/2018 1:17:33 PM	3612395853	1013.00	27.35	29.14	90.6	27.03	29.14	93.4	26.73	29.14	96.1	26.70	29.14	96.4
21/06/2018 1:17:34 PM	3612395854	1013.00	27.37	29.13	90.5	27.03	29.13	93.4	26.68	29.13	96.6	26.73	29.13	96.1
21/06/2018 1:17:35 PM	3612395855	1013.00	27.36	29.13	90.5	27.05	29.13	93.2	26.69	29.13	96.5	26.75	29.13	96.0
21/06/2018 1:17:36 PM	3612395856	1013.00	27.35	29.13	90.6	27.07	29.13	93.1	26.70	29.13	96.4	26.72	29.13	96.2
21/06/2018 1:17:37 PM	3612395857	1013.00	27.35	29.13	90.6	27.01	29.13	93.6	26.75	29.13	96.0	26.72	29.13	96.2
21/06/2018 1:17:38 PM	3612395858	1013.00	27.35	29.13	90.6	27.01	29.13	93.6	26.74	29.13	96.0	26.71	29.13	96.3
21/06/2018 1:17:39 PM	3612395859	1013.00	27.35	29.13	90.6	27.01	29.13	93.6	26.71	29.13	96.3	26.70	29.13	96.4
21/06/2018 1:17:40 PM	3612395860	1013.00	27.36	29.14	90.5	27.06	29.14	93.1	26.74	29.14	96.0	26.74	29.14	96.0
21/06/2018 1:17:41 PM	3612395861	1013.00	27.34	29.14	90.7	27.04	29.14	93.3	26.71	29.14	96.3	26.70	29.14	96.4
21/06/2018 1:17:42 PM	3612395862	1013.00	27.35	29.14	90.6	27.01	29.14	93.6	26.68	29.14	96.6	26.68	29.14	96.6
21/06/2018 1:17:43 PM	3612395863	1013.00	27.37	29.13	90.5	26.98	29.13	93.9	26.74	29.13	96.0	26.73	29.13	96.1
21/06/2018 1:17:44 PM	3612395864	1013.00	27.35	29.14	90.6	27.00	29.14	93.7	26.76	29.14	95.8	26.73	29.14	96.1
21/06/2018 1:17:45 PM	3612395865	1013.00	27.34	29.14	90.7	27.03	29.14	93.4	26.77	29.14	95.8	26.74	29.14	96.0
21/06/2018 1:17:46 PM	3612395866	1013.00	27.34	29.13	90.7	27.05	29.13	93.2	26.74	29.13	96.0	26.67	29.13	96.7
21/06/2018 1:17:47 PM	3612395867	1013.00	27.35	29.13	90.6	27.02	29.13	93.5	26.77	29.13	95.8	26.65	29.13	96.9
