Date & time of file creation	29/06/2018 10:24 AM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\29_06_2018\29_C_old_witrox_18.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
S WOT 0041 000001   , CH 1	1	60.30	28.73	0.00	100.00	20.11	20.12	0.000						
S WOT 0041 000001   , CH 2	1	60.30	28.73	0.00	100.00	20.11	20.12	0.000						
S WOT 0041 000001   , CH 3	1	60.30	28.73	0.00	100.00	20.11	20.12	0.000						
S WOT 0041 000001   , CH 4	1	60.30	28.73	0.00	100.00	20.11	20.12	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	S WOT 0041 000001   , CH 1 phase [r.U.]	S WOT 0041 000001   , CH 1 temp [°C]	S WOT 0041 000001   , CH 1 O2 [% air saturation]	S WOT 0041 000001   , CH 2 phase [r.U.]	S WOT 0041 000001   , CH 2 temp [°C]	S WOT 0041 000001   , CH 2 O2 [% air saturation]	S WOT 0041 000001   , CH 3 phase [r.U.]	S WOT 0041 000001   , CH 3 temp [°C]	S WOT 0041 000001   , CH 3 O2 [% air saturation]	S WOT 0041 000001   , CH 4 phase [r.U.]	S WOT 0041 000001   , CH 4 temp [°C]	S WOT 0041 000001   , CH 4 O2 [% air saturation]
29/06/2018 10:25:29 AM	3613076729	1013.00	26.64	29.19	103.6	26.75	29.19	102.5	26.40	29.19	106.0	NaN	29.19	NaN
29/06/2018 10:25:30 AM	3613076730	1013.00	26.62	29.19	103.8	26.77	29.19	102.3	26.46	29.19	105.4	NaN	29.19	NaN
29/06/2018 10:25:31 AM	3613076731	1013.00	26.65	29.19	103.5	26.77	29.19	102.3	26.43	29.19	105.7	NaN	29.19	NaN
29/06/2018 10:25:32 AM	3613076732	1013.00	26.63	29.18	103.7	26.81	29.18	101.9	26.37	29.18	106.3	NaN	29.18	NaN
29/06/2018 10:25:33 AM	3613076733	1013.00	26.63	29.18	103.7	26.74	29.18	102.6	26.42	29.18	105.8	NaN	29.18	NaN
