Date & time of file creation	23/05/2018 12:26 PM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\23_05_2018\26_C_new_witrox_1.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
SDWD0003000199      , CH 1	1	59.66	27.12	0.00	100.00	25.89	25.91	0.000						
SDWD0003000199      , CH 2	1	59.66	27.12	0.00	100.00	25.89	25.91	0.000						
SDWD0003000199      , CH 3	1	59.66	27.12	0.00	100.00	25.89	25.91	0.000						
SDWD0003000199      , CH 4	1	59.66	27.12	0.00	100.00	25.89	25.91	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWD0003000199      , CH 1 phase [r.U.]	SDWD0003000199      , CH 1 temp [°C]	SDWD0003000199      , CH 1 O2 [% air saturation]	SDWD0003000199      , CH 2 phase [r.U.]	SDWD0003000199      , CH 2 temp [°C]	SDWD0003000199      , CH 2 O2 [% air saturation]	SDWD0003000199      , CH 3 phase [r.U.]	SDWD0003000199      , CH 3 temp [°C]	SDWD0003000199      , CH 3 O2 [% air saturation]	SDWD0003000199      , CH 4 phase [r.U.]	SDWD0003000199      , CH 4 temp [°C]	SDWD0003000199      , CH 4 O2 [% air saturation]
23/05/2018 12:28:29 PM	3609887309	1013.00	26.25	26.00	108.5	26.26	26.00	108.4	26.21	26.00	108.9	26.26	26.00	108.4
23/05/2018 12:28:30 PM	3609887310	1013.00	26.25	26.00	108.5	26.28	26.00	108.2	26.19	26.00	109.1	26.28	26.00	108.2
23/05/2018 12:28:31 PM	3609887311	1013.00	26.27	26.00	108.3	26.24	26.00	108.6	26.16	26.00	109.5	26.27	26.00	108.3
23/05/2018 12:28:32 PM	3609887312	1013.00	26.30	26.00	108.0	26.28	26.00	108.2	26.20	26.00	109.0	26.27	26.00	108.3
23/05/2018 12:28:33 PM	3609887313	1013.00	26.28	26.00	108.2	26.27	26.00	108.3	26.17	26.00	109.4	26.26	26.00	108.4
23/05/2018 12:28:34 PM	3609887314	1013.00	26.27	26.00	108.3	26.28	26.00	108.2	26.19	26.00	109.1	26.26	26.00	108.4
23/05/2018 12:28:35 PM	3609887315	1013.00	26.28	26.00	108.2	26.23	26.00	108.7	26.15	26.00	109.6	26.26	26.00	108.4
23/05/2018 12:28:36 PM	3609887316	1013.00	26.24	26.00	108.6	26.21	26.00	108.9	26.19	26.00	109.1	26.26	26.00	108.4
23/05/2018 12:28:37 PM	3609887317	1013.00	26.27	26.00	108.3	26.28	26.00	108.2	26.21	26.00	108.9	26.26	26.00	108.4
23/05/2018 12:28:38 PM	3609887318	1013.00	26.27	25.99	108.3	26.30	25.99	108.0	26.20	25.99	109.1	26.26	25.99	108.4
23/05/2018 12:28:39 PM	3609887319	1013.00	26.29	25.99	108.1	26.29	25.99	108.1	26.18	25.99	109.3	26.27	25.99	108.3
23/05/2018 12:28:40 PM	3609887320	1013.00	26.26	25.99	108.4	26.26	25.99	108.4	26.20	25.99	109.1	26.28	25.99	108.2
23/05/2018 12:28:41 PM	3609887321	1013.00	26.24	26.00	108.6	26.27	26.00	108.3	26.21	26.00	108.9	26.27	26.00	108.3
23/05/2018 12:28:42 PM	3609887322	1013.00	26.27	25.99	108.3	26.27	25.99	108.3	26.18	25.99	109.3	26.24	25.99	108.6
23/05/2018 12:28:43 PM	3609887323	1013.00	26.24	25.99	108.6	26.27	25.99	108.3	26.20	25.99	109.1	26.28	25.99	108.2
23/05/2018 12:28:44 PM	3609887324	1013.00	26.28	26.00	108.2	26.26	26.00	108.4	26.19	26.00	109.1	26.26	26.00	108.4
23/05/2018 12:28:45 PM	3609887325	1013.00	26.26	25.99	108.4	26.26	25.99	108.4	26.15	25.99	109.6	26.25	25.99	108.5
23/05/2018 12:28:46 PM	3609887326	1013.00	26.25	26.00	108.5	26.28	26.00	108.2	26.18	26.00	109.3	26.26	26.00	108.4
23/05/2018 12:28:47 PM	3609887327	1013.00	26.24	26.00	108.6	26.26	26.00	108.4	26.19	26.00	109.1	26.28	26.00	108.2
23/05/2018 12:28:48 PM	3609887328	1013.00	26.27	26.00	108.3	26.30	26.00	108.0	26.18	26.00	109.3	26.26	26.00	108.4
23/05/2018 12:28:49 PM	3609887329	1013.00	26.29	26.00	108.1	26.29	26.00	108.1	26.16	26.00	109.5	26.26	26.00	108.4
23/05/2018 12:28:50 PM	3609887330	1013.00	26.27	26.00	108.3	26.28	26.00	108.2	26.18	26.00	109.3	26.28	26.00	108.2
23/05/2018 12:28:51 PM	3609887331	1013.00	26.26	26.00	108.4	26.26	26.00	108.4	26.18	26.00	109.3	26.28	26.00	108.2
23/05/2018 12:28:52 PM	3609887332	1013.00	26.28	25.99	108.2	26.27	25.99	108.3	26.18	25.99	109.3	26.30	25.99	108.0
23/05/2018 12:28:53 PM	3609887333	1013.00	26.27	26.00	108.3	26.29	26.00	108.1	26.20	26.00	109.0	26.25	26.00	108.5
23/05/2018 12:28:54 PM	3609887334	1013.00	26.28	26.00	108.2	26.28	26.00	108.2	26.17	26.00	109.4	26.28	26.00	108.2
23/05/2018 12:28:55 PM	3609887335	1013.00	26.28	26.00	108.2	26.25	26.00	108.5	26.16	26.00	109.5	26.28	26.00	108.2
23/05/2018 12:28:56 PM	3609887336	1013.00	26.25	26.00	108.5	26.29	26.00	108.1	26.21	26.00	108.9	26.28	26.00	108.2
23/05/2018 12:28:57 PM	3609887337	1013.00	26.25	26.00	108.5	26.30	26.00	108.0	26.19	26.00	109.1	26.29	26.00	108.1
23/05/2018 12:28:58 PM	3609887338	1013.00	26.26	26.00	108.4	26.27	26.00	108.3	26.18	26.00	109.3	26.26	26.00	108.4
23/05/2018 12:28:59 PM	3609887339	1013.00	26.27	26.00	108.3	26.26	26.00	108.4	26.17	26.00	109.4	26.25	26.00	108.5
23/05/2018 12:29:00 PM	3609887340	1013.00	26.25	25.99	108.5	26.28	25.99	108.2	26.20	25.99	109.1	26.29	25.99	108.1
23/05/2018 12:29:01 PM	3609887341	1013.00	26.28	26.00	108.2	26.29	26.00	108.1	26.16	26.00	109.5	26.28	26.00	108.2
23/05/2018 12:29:02 PM	3609887342	1013.00	26.27	26.00	108.3	26.33	26.00	107.7	26.18	26.00	109.3	26.27	26.00	108.3
23/05/2018 12:29:03 PM	3609887343	1013.00	26.31	25.99	107.9	26.27	25.99	108.3	26.19	25.99	109.2	26.26	25.99	108.4
23/05/2018 12:29:04 PM	3609887344	1013.00	26.24	26.00	108.6	26.31	26.00	107.9	26.20	26.00	109.0	26.27	26.00	108.3
23/05/2018 12:29:05 PM	3609887345	1013.00	26.26	26.00	108.4	26.22	26.00	108.8	26.20	26.00	109.0	26.27	26.00	108.3
23/05/2018 12:29:06 PM	3609887346	1013.00	26.25	26.00	108.5	26.30	26.00	108.0	26.20	26.00	109.0	26.25	26.00	108.5
23/05/2018 12:29:07 PM	3609887347	1013.00	26.25	26.00	108.5	26.29	26.00	108.1	26.17	26.00	109.4	26.27	26.00	108.3
23/05/2018 12:29:08 PM	3609887348	1013.00	26.28	26.00	108.2	26.29	26.00	108.1	26.17	26.00	109.4	26.29	26.00	108.1
23/05/2018 12:29:09 PM	3609887349	1013.00	26.25	26.00	108.5	26.25	26.00	108.5	26.19	26.00	109.1	26.25	26.00	108.5
23/05/2018 12:29:10 PM	3609887350	1013.00	26.26	26.00	108.4	26.30	26.00	108.0	26.19	26.00	109.1	26.28	26.00	108.2
