Date & time of file creation	13/07/2018 10:05 AM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\2018_07_13\29_C_new_witrox_24.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
SDWD0003000199      , CH 1	1	59.95	28.09	0.00	100.00	19.94	19.94	0.000						
SDWD0003000199      , CH 2	1	59.95	28.09	0.00	100.00	19.94	19.94	0.000						
SDWD0003000199      , CH 3	1	59.95	28.09	0.00	100.00	19.94	19.94	0.000						
SDWD0003000199      , CH 4	1	59.95	28.09	0.00	100.00	19.94	19.94	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWD0003000199      , CH 1 phase [r.U.]	SDWD0003000199      , CH 1 temp [°C]	SDWD0003000199      , CH 1 O2 [% air saturation]	SDWD0003000199      , CH 2 phase [r.U.]	SDWD0003000199      , CH 2 temp [°C]	SDWD0003000199      , CH 2 O2 [% air saturation]	SDWD0003000199      , CH 3 phase [r.U.]	SDWD0003000199      , CH 3 temp [°C]	SDWD0003000199      , CH 3 O2 [% air saturation]	SDWD0003000199      , CH 4 phase [r.U.]	SDWD0003000199      , CH 4 temp [°C]	SDWD0003000199      , CH 4 O2 [% air saturation]
13/07/2018 10:14:50 AM	3614285690	1013.00	NaN	29.13	NaN	27.18	29.13	92.9	26.97	29.13	94.7	26.71	29.13	97.1
13/07/2018 10:14:51 AM	3614285691	1013.00	NaN	29.13	NaN	27.23	29.13	92.4	26.93	29.13	95.1	26.64	29.13	97.8
13/07/2018 10:14:52 AM	3614285692	1013.00	NaN	29.13	NaN	27.22	29.13	92.5	26.98	29.13	94.6	26.67	29.13	97.5
13/07/2018 10:14:53 AM	3614285693	1013.00	NaN	29.13	NaN	27.16	29.13	93.0	26.99	29.13	94.5	26.65	29.13	97.7
13/07/2018 10:14:54 AM	3614285694	1013.00	NaN	29.12	NaN	27.27	29.12	92.1	26.98	29.12	94.6	26.62	29.12	98.0
13/07/2018 10:14:55 AM	3614285695	1013.00	NaN	29.12	NaN	27.12	29.12	93.4	26.95	29.12	94.9	26.63	29.12	97.9
13/07/2018 10:14:56 AM	3614285696	1013.00	NaN	29.13	NaN	27.24	29.13	92.3	26.95	29.13	94.9	26.65	29.13	97.7
13/07/2018 10:14:57 AM	3614285697	1013.00	NaN	29.13	NaN	27.18	29.13	92.9	26.97	29.13	94.7	26.69	29.13	97.3
13/07/2018 10:14:58 AM	3614285698	1013.00	NaN	29.12	NaN	27.22	29.12	92.5	26.95	29.12	94.9	26.63	29.12	97.9
13/07/2018 10:14:59 AM	3614285699	1013.00	NaN	29.13	NaN	27.19	29.13	92.8	26.96	29.13	94.8	26.73	29.13	96.9
13/07/2018 10:15:00 AM	3614285700	1013.00	NaN	29.13	NaN	27.18	29.13	92.9	26.96	29.13	94.8	26.73	29.13	96.9
13/07/2018 10:15:01 AM	3614285701	1013.00	NaN	29.13	NaN	27.16	29.13	93.0	26.97	29.13	94.7	26.67	29.13	97.5
13/07/2018 10:15:02 AM	3614285702	1013.00	NaN	29.13	NaN	27.15	29.13	93.1	26.96	29.13	94.8	26.71	29.13	97.1
13/07/2018 10:15:03 AM	3614285703	1013.00	NaN	29.13	NaN	27.17	29.13	92.9	26.96	29.13	94.8	26.68	29.13	97.4
13/07/2018 10:15:04 AM	3614285704	1013.00	NaN	29.14	NaN	27.22	29.14	92.5	26.97	29.14	94.7	26.71	29.14	97.1
13/07/2018 10:15:05 AM	3614285705	1013.00	NaN	29.14	NaN	27.24	29.14	92.3	26.98	29.14	94.6	26.69	29.14	97.3
13/07/2018 10:15:06 AM	3614285706	1013.00	NaN	29.13	NaN	27.21	29.13	92.6	26.93	29.13	95.1	26.68	29.13	97.4
13/07/2018 10:15:07 AM	3614285707	1013.00	NaN	29.14	NaN	27.18	29.14	92.8	26.94	29.14	95.0	26.67	29.14	97.5
13/07/2018 10:15:08 AM	3614285708	1013.00	NaN	29.13	NaN	27.18	29.13	92.9	26.98	29.13	94.6	26.69	29.13	97.3
13/07/2018 10:15:09 AM	3614285709	1013.00	NaN	29.13	NaN	27.18	29.13	92.9	26.98	29.13	94.6	26.69	29.13	97.3
13/07/2018 10:15:10 AM	3614285710	1013.00	NaN	29.13	NaN	27.24	29.13	92.3	27.01	29.13	94.4	26.63	29.13	97.8
13/07/2018 10:15:11 AM	3614285711	1013.00	NaN	29.13	NaN	27.25	29.13	92.2	26.98	29.13	94.6	26.65	29.13	97.7
13/07/2018 10:15:12 AM	3614285712	1013.00	NaN	29.13	NaN	27.23	29.13	92.4	26.97	29.13	94.7	26.59	29.13	98.2
13/07/2018 10:15:13 AM	3614285713	1013.00	NaN	29.12	NaN	27.17	29.12	93.0	26.93	29.12	95.1	26.72	29.12	97.0
13/07/2018 10:15:14 AM	3614285714	1013.00	NaN	29.13	NaN	27.19	29.13	92.8	26.99	29.13	94.5	26.65	29.13	97.7
13/07/2018 10:15:15 AM	3614285715	1013.00	NaN	29.12	NaN	27.22	29.12	92.5	26.98	29.12	94.6	26.63	29.12	97.9
13/07/2018 10:15:16 AM	3614285716	1013.00	NaN	29.12	NaN	27.20	29.12	92.7	26.98	29.12	94.6	26.73	29.12	96.9
13/07/2018 10:15:17 AM	3614285717	1013.00	NaN	29.12	NaN	27.20	29.12	92.7	26.97	29.12	94.7	26.70	29.12	97.2
13/07/2018 10:15:18 AM	3614285718	1013.00	NaN	29.12	NaN	27.25	29.12	92.3	26.98	29.12	94.6	26.67	29.12	97.5
13/07/2018 10:15:19 AM	3614285719	1013.00	NaN	29.12	NaN	27.22	29.12	92.5	26.97	29.12	94.7	26.72	29.12	97.0
13/07/2018 10:15:20 AM	3614285720	1013.00	NaN	29.13	NaN	27.21	29.13	92.6	26.97	29.13	94.7	26.65	29.13	97.7
13/07/2018 10:15:21 AM	3614285721	1013.00	NaN	29.12	NaN	27.22	29.12	92.5	26.95	29.12	94.9	26.67	29.12	97.5
13/07/2018 10:15:22 AM	3614285722	1013.00	NaN	29.12	NaN	27.21	29.12	92.6	26.97	29.12	94.7	26.68	29.12	97.4
13/07/2018 10:15:23 AM	3614285723	1013.00	NaN	29.12	NaN	27.25	29.12	92.3	26.97	29.12	94.7	26.69	29.12	97.3
13/07/2018 10:15:24 AM	3614285724	1013.00	NaN	29.12	NaN	27.17	29.12	93.0	26.94	29.12	95.0	26.64	29.12	97.8
13/07/2018 10:15:25 AM	3614285725	1013.00	NaN	29.12	NaN	27.23	29.12	92.4	26.96	29.12	94.8	26.66	29.12	97.6
13/07/2018 10:15:26 AM	3614285726	1013.00	NaN	29.11	NaN	27.18	29.11	92.9	26.98	29.11	94.7	26.65	29.11	97.7
13/07/2018 10:15:27 AM	3614285727	1013.00	NaN	29.11	NaN	27.22	29.11	92.5	27.01	29.11	94.4	26.76	29.11	96.7
13/07/2018 10:15:28 AM	3614285728	1013.00	NaN	29.10	NaN	27.21	29.10	92.6	26.96	29.10	94.9	26.63	29.10	97.9
13/07/2018 10:15:29 AM	3614285729	1013.00	NaN	29.10	NaN	27.21	29.10	92.6	26.96	29.10	94.9	26.63	29.10	97.9
13/07/2018 10:15:30 AM	3614285730	1013.00	NaN	29.10	NaN	27.22	29.10	92.5	26.93	29.10	95.1	26.80	29.10	96.3
13/07/2018 10:15:31 AM	3614285731	1013.00	NaN	29.11	NaN	27.22	29.11	92.5	26.94	29.11	95.0	26.66	29.11	97.6
13/07/2018 10:15:32 AM	3614285732	1013.00	NaN	29.11	NaN	27.25	29.11	92.3	26.96	29.11	94.8	26.70	29.11	97.2
13/07/2018 10:15:33 AM	3614285733	1013.00	NaN	29.11	NaN	27.27	29.11	92.1	26.98	29.11	94.7	26.67	29.11	97.5
13/07/2018 10:15:34 AM	3614285734	1013.00	NaN	29.11	NaN	27.25	29.11	92.3	26.96	29.11	94.8	26.66	29.11	97.6
13/07/2018 10:15:35 AM	3614285735	1013.00	NaN	29.11	NaN	27.22	29.11	92.5	26.95	29.11	94.9	26.69	29.11	97.3
13/07/2018 10:15:36 AM	3614285736	1013.00	NaN	29.10	NaN	27.23	29.10	92.5	26.98	29.10	94.7	26.67	29.10	97.5
13/07/2018 10:15:37 AM	3614285737	1013.00	NaN	29.10	NaN	27.25	29.10	92.3	26.98	29.10	94.7	26.68	29.10	97.4
13/07/2018 10:15:38 AM	3614285738	1013.00	NaN	29.11	NaN	27.25	29.11	92.3	26.96	29.11	94.8	26.62	29.11	98.0
13/07/2018 10:15:39 AM	3614285739	1013.00	NaN	29.10	NaN	27.25	29.10	92.3	26.96	29.10	94.9	26.70	29.10	97.2
13/07/2018 10:15:40 AM	3614285740	1013.00	NaN	29.10	NaN	27.27	29.10	92.1	26.99	29.10	94.6	26.77	29.10	96.6
13/07/2018 10:15:41 AM	3614285741	1013.00	NaN	29.10	NaN	27.26	29.10	92.2	26.95	29.10	95.0	26.82	29.10	96.1
13/07/2018 10:15:42 AM	3614285742	1013.00	NaN	29.10	NaN	27.26	29.10	92.2	26.97	29.10	94.8	26.68	29.10	97.4
13/07/2018 10:15:43 AM	3614285743	1013.00	NaN	29.09	NaN	27.25	29.09	92.3	27.00	29.09	94.5	26.71	29.09	97.2
13/07/2018 10:15:44 AM	3614285744	1013.00	NaN	29.09	NaN	27.28	29.09	92.0	26.97	29.09	94.8	26.69	29.09	97.4
13/07/2018 10:15:45 AM	3614285745	1013.00	NaN	29.09	NaN	27.20	29.09	92.7	27.00	29.09	94.5	26.72	29.09	97.1
13/07/2018 10:15:46 AM	3614285746	1013.00	NaN	29.09	NaN	27.28	29.09	92.0	26.99	29.09	94.6	26.69	29.09	97.4
13/07/2018 10:15:47 AM	3614285747	1013.00	NaN	29.09	NaN	27.33	29.09	91.6	26.97	29.09	94.8	26.66	29.09	97.6
13/07/2018 10:15:48 AM	3614285748	1013.00	NaN	29.09	NaN	27.30	29.09	91.9	27.00	29.09	94.5	26.68	29.09	97.4
13/07/2018 10:15:49 AM	3614285749	1013.00	NaN	29.09	NaN	27.32	29.09	91.7	26.98	29.09	94.7	26.69	29.09	97.4
13/07/2018 10:15:50 AM	3614285750	1013.00	NaN	29.09	NaN	27.32	29.09	91.7	26.98	29.09	94.7	26.69	29.09	97.4
13/07/2018 10:15:51 AM	3614285751	1013.00	NaN	29.09	NaN	27.24	29.09	92.4	27.01	29.09	94.4	26.69	29.09	97.4
13/07/2018 10:15:52 AM	3614285752	1013.00	NaN	29.08	NaN	27.25	29.08	92.3	26.97	29.08	94.8	26.71	29.08	97.2
13/07/2018 10:15:53 AM	3614285753	1013.00	NaN	29.08	NaN	27.34	29.08	91.5	27.02	29.08	94.4	26.68	29.08	97.5
13/07/2018 10:15:54 AM	3614285754	1013.00	NaN	29.07	NaN	27.29	29.07	92.0	27.01	29.07	94.5	26.75	29.07	96.8
13/07/2018 10:15:55 AM	3614285755	1013.00	NaN	29.06	NaN	27.25	29.06	92.3	26.98	29.06	94.7	26.74	29.06	96.9
13/07/2018 10:15:56 AM	3614285756	1013.00	NaN	29.06	NaN	27.31	29.06	91.8	26.98	29.06	94.7	26.65	29.06	97.8
13/07/2018 10:15:57 AM	3614285757	1013.00	NaN	29.06	NaN	27.29	29.06	92.0	27.01	29.06	94.5	26.76	29.06	96.8
13/07/2018 10:15:58 AM	3614285758	1013.00	NaN	29.05	NaN	27.30	29.05	91.9	26.96	29.05	94.9	26.67	29.05	97.6
13/07/2018 10:15:59 AM	3614285759	1013.00	NaN	29.05	NaN	27.28	29.05	92.1	26.96	29.05	94.9	26.76	29.05	96.8
13/07/2018 10:16:00 AM	3614285760	1013.00	NaN	29.05	NaN	27.30	29.05	91.9	26.98	29.05	94.8	26.71	29.05	97.2
13/07/2018 10:16:01 AM	3614285761	1013.00	NaN	29.06	NaN	27.28	29.06	92.1	26.99	29.06	94.7	26.67	29.06	97.6
13/07/2018 10:16:02 AM	3614285762	1013.00	NaN	29.06	NaN	27.32	29.06	91.7	26.99	29.06	94.7	26.73	29.06	97.0
13/07/2018 10:16:03 AM	3614285763	1013.00	NaN	29.06	NaN	27.30	29.06	91.9	26.96	29.06	94.9	26.67	29.06	97.6
13/07/2018 10:16:04 AM	3614285764	1013.00	NaN	29.06	NaN	27.27	29.06	92.2	26.99	29.06	94.7	26.70	29.06	97.3
13/07/2018 10:16:05 AM	3614285765	1013.00	NaN	29.05	NaN	27.32	29.05	91.8	26.98	29.05	94.8	26.81	29.05	96.3
13/07/2018 10:16:06 AM	3614285766	1013.00	NaN	29.05	NaN	27.33	29.05	91.7	26.97	29.05	94.8	26.77	29.05	96.7
13/07/2018 10:16:07 AM	3614285767	1013.00	NaN	29.04	NaN	27.29	29.04	92.0	27.00	29.04	94.6	26.68	29.04	97.5
13/07/2018 10:16:08 AM	3614285768	1013.00	NaN	29.04	NaN	27.35	29.04	91.5	26.97	29.04	94.9	26.66	29.04	97.7
13/07/2018 10:16:09 AM	3614285769	1013.00	NaN	29.04	NaN	27.30	29.04	91.9	26.95	29.04	95.0	26.68	29.04	97.5
13/07/2018 10:16:10 AM	3614285770	1013.00	NaN	29.04	NaN	27.34	29.04	91.6	26.99	29.04	94.7	26.69	29.04	97.4
13/07/2018 10:16:11 AM	3614285771	1013.00	NaN	29.03	NaN	27.31	29.03	91.9	26.99	29.03	94.7	26.74	29.03	97.0
13/07/2018 10:16:12 AM	3614285772	1013.00	NaN	29.03	NaN	27.33	29.03	91.7	26.96	29.03	95.0	26.67	29.03	97.6
13/07/2018 10:16:13 AM	3614285773	1013.00	NaN	29.03	NaN	27.32	29.03	91.8	26.97	29.03	94.9	26.63	29.03	98.0
13/07/2018 10:16:14 AM	3614285774	1013.00	NaN	29.03	NaN	27.42	29.03	90.9	26.98	29.03	94.8	26.75	29.03	96.9
13/07/2018 10:16:15 AM	3614285775	1013.00	NaN	29.02	NaN	27.42	29.02	90.9	27.00	29.02	94.6	26.61	29.02	98.2
13/07/2018 10:16:16 AM	3614285776	1013.00	NaN	29.03	NaN	27.38	29.03	91.3	26.96	29.03	95.0	26.75	29.03	96.9
13/07/2018 10:16:17 AM	3614285777	1013.00	NaN	29.02	NaN	27.36	29.02	91.5	26.98	29.02	94.8	26.66	29.02	97.7
