Date & time of file creation	28/06/2018 10:18 AM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\28_06_2018\32_C_new_witrox_18.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
SDWD0003000199      , CH 1	1	59.07	26.13	0.00	100.00	32.11	32.13	0.000						
SDWD0003000199      , CH 2	1	59.07	26.13	0.00	100.00	32.11	32.13	0.000						
SDWD0003000199      , CH 3	1	59.07	26.13	0.00	100.00	32.11	32.13	0.000						
SDWD0003000199      , CH 4	1	59.07	26.13	0.00	100.00	32.11	32.13	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWD0003000199      , CH 1 phase [r.U.]	SDWD0003000199      , CH 1 temp [°C]	SDWD0003000199      , CH 1 O2 [% air saturation]	SDWD0003000199      , CH 2 phase [r.U.]	SDWD0003000199      , CH 2 temp [°C]	SDWD0003000199      , CH 2 O2 [% air saturation]	SDWD0003000199      , CH 3 phase [r.U.]	SDWD0003000199      , CH 3 temp [°C]	SDWD0003000199      , CH 3 O2 [% air saturation]	SDWD0003000199      , CH 4 phase [r.U.]	SDWD0003000199      , CH 4 temp [°C]	SDWD0003000199      , CH 4 O2 [% air saturation]
28/06/2018 10:19:37 AM	3612989977	1013.00	26.92	31.98	92.9	26.63	31.98	95.5	26.40	31.98	97.7	26.14	31.98	100.2
28/06/2018 10:19:38 AM	3612989978	1013.00	26.95	31.98	92.6	26.60	31.98	95.8	26.35	31.98	98.1	26.17	31.98	99.9
28/06/2018 10:19:39 AM	3612989979	1013.00	26.99	31.98	92.3	26.60	31.98	95.8	26.38	31.98	97.9	26.18	31.98	99.8
28/06/2018 10:19:40 AM	3612989980	1013.00	26.95	31.98	92.6	26.56	31.98	96.2	26.38	31.98	97.9	26.14	31.98	100.2
28/06/2018 10:19:41 AM	3612989981	1013.00	26.94	31.98	92.7	26.64	31.98	95.4	26.34	31.98	98.2	26.17	31.98	99.9
28/06/2018 10:19:42 AM	3612989982	1013.00	26.96	31.99	92.5	26.63	31.99	95.5	26.39	31.99	97.7	26.22	31.99	99.4
28/06/2018 10:19:43 AM	3612989983	1013.00	26.97	31.99	92.5	26.59	31.99	95.9	26.34	31.99	98.2	26.19	31.99	99.7
28/06/2018 10:19:44 AM	3612989984	1013.00	26.94	31.99	92.7	26.67	31.99	95.1	26.35	31.99	98.1	26.20	31.99	99.6
28/06/2018 10:19:45 AM	3612989985	1013.00	26.94	31.99	92.7	26.57	31.99	96.1	26.41	31.99	97.6	26.21	31.99	99.5
28/06/2018 10:19:46 AM	3612989986	1013.00	27.00	31.99	92.2	26.62	31.99	95.6	26.35	31.99	98.1	26.14	31.99	100.1
28/06/2018 10:19:47 AM	3612989987	1013.00	26.93	31.99	92.8	26.62	31.99	95.6	26.33	31.99	98.3	26.19	31.99	99.7
28/06/2018 10:19:48 AM	3612989988	1013.00	26.96	31.99	92.5	26.68	31.99	95.1	26.39	31.99	97.7	26.16	31.99	99.9
28/06/2018 10:19:49 AM	3612989989	1013.00	26.95	31.99	92.6	26.61	31.99	95.7	26.39	31.99	97.7	26.22	31.99	99.4
28/06/2018 10:19:50 AM	3612989990	1013.00	26.95	31.99	92.6	26.59	31.99	95.9	26.42	31.99	97.5	26.16	31.99	99.9
28/06/2018 10:19:51 AM	3612989991	1013.00	26.94	31.99	92.7	26.63	31.99	95.5	26.41	31.99	97.6	26.18	31.99	99.7
28/06/2018 10:19:52 AM	3612989992	1013.00	26.94	31.99	92.7	26.63	31.99	95.5	26.33	31.99	98.3	26.18	31.99	99.7
28/06/2018 10:19:53 AM	3612989993	1013.00	26.96	31.98	92.6	26.64	31.98	95.4	26.28	31.98	98.8	26.21	31.98	99.5
28/06/2018 10:19:54 AM	3612989994	1013.00	26.96	31.98	92.6	26.56	31.98	96.2	26.42	31.98	97.5	26.18	31.98	99.8
28/06/2018 10:19:55 AM	3612989995	1013.00	26.93	31.98	92.8	26.64	31.98	95.4	26.39	31.98	97.8	26.13	31.98	100.3
28/06/2018 10:19:56 AM	3612989996	1013.00	26.95	31.98	92.6	26.68	31.98	95.1	26.36	31.98	98.0	26.19	31.98	99.7
28/06/2018 10:19:57 AM	3612989997	1013.00	26.97	31.98	92.5	26.64	31.98	95.4	26.42	31.98	97.5	26.21	31.98	99.5
28/06/2018 10:19:58 AM	3612989998	1013.00	26.97	31.98	92.5	26.62	31.98	95.6	26.38	31.98	97.9	26.21	31.98	99.5
28/06/2018 10:19:59 AM	3612989999	1013.00	26.92	31.98	92.9	26.62	31.98	95.6	26.32	31.98	98.4	26.19	31.98	99.7
28/06/2018 10:20:00 AM	3612990000	1013.00	26.95	31.98	92.6	26.71	31.98	94.8	26.34	31.98	98.2	26.20	31.98	99.6
28/06/2018 10:20:01 AM	3612990001	1013.00	26.93	31.98	92.8	26.65	31.98	95.3	26.39	31.98	97.8	26.16	31.98	100.0
28/06/2018 10:20:02 AM	3612990002	1013.00	26.95	31.98	92.6	26.62	31.98	95.6	26.40	31.98	97.7	26.22	31.98	99.4
28/06/2018 10:20:03 AM	3612990003	1013.00	26.97	31.98	92.5	26.69	31.98	95.0	26.42	31.98	97.5	26.21	31.98	99.5
28/06/2018 10:20:04 AM	3612990004	1013.00	26.96	31.98	92.6	26.53	31.98	96.4	26.36	31.98	98.0	26.26	31.98	99.0
28/06/2018 10:20:05 AM	3612990005	1013.00	26.97	31.98	92.5	26.72	31.98	94.7	26.38	31.98	97.9	26.19	31.98	99.7
28/06/2018 10:20:06 AM	3612990006	1013.00	26.98	31.98	92.4	26.60	31.98	95.8	26.42	31.98	97.5	26.15	31.98	100.1
28/06/2018 10:20:07 AM	3612990007	1013.00	26.96	31.98	92.6	26.67	31.98	95.2	26.40	31.98	97.7	26.22	31.98	99.4
28/06/2018 10:20:08 AM	3612990008	1013.00	27.02	31.98	92.0	26.59	31.98	95.9	26.34	31.98	98.2	26.21	31.98	99.5
28/06/2018 10:20:09 AM	3612990009	1013.00	27.00	31.99	92.2	26.63	31.99	95.5	26.40	31.99	97.6	26.20	31.99	99.6
28/06/2018 10:20:10 AM	3612990010	1013.00	26.98	31.98	92.4	26.64	31.98	95.4	26.36	31.98	98.0	26.18	31.98	99.8
28/06/2018 10:20:11 AM	3612990011	1013.00	27.01	31.98	92.1	26.63	31.98	95.5	26.39	31.98	97.8	26.22	31.98	99.4
28/06/2018 10:20:12 AM	3612990012	1013.00	26.98	31.99	92.4	26.56	31.99	96.2	26.42	31.99	97.5	26.24	31.99	99.2
28/06/2018 10:20:13 AM	3612990013	1013.00	26.97	31.99	92.5	26.59	31.99	95.9	26.43	31.99	97.4	26.20	31.99	99.6
28/06/2018 10:20:14 AM	3612990014	1013.00	26.97	31.98	92.5	26.67	31.98	95.2	26.38	31.98	97.9	26.29	31.98	98.7
28/06/2018 10:20:15 AM	3612990015	1013.00	27.01	31.98	92.1	26.55	31.98	96.3	26.40	31.98	97.7	26.19	31.98	99.7
28/06/2018 10:20:16 AM	3612990016	1013.00	26.96	31.98	92.6	26.60	31.98	95.8	26.42	31.98	97.5	26.21	31.98	99.5
28/06/2018 10:20:17 AM	3612990017	1013.00	27.01	31.98	92.1	26.63	31.98	95.5	26.40	31.98	97.7	26.19	31.98	99.7
28/06/2018 10:20:18 AM	3612990018	1013.00	26.99	31.98	92.3	26.62	31.98	95.6	26.36	31.98	98.0	26.17	31.98	99.9
28/06/2018 10:20:19 AM	3612990019	1013.00	27.02	31.98	92.0	26.60	31.98	95.8	26.43	31.98	97.4	26.24	31.98	99.2
28/06/2018 10:20:20 AM	3612990020	1013.00	27.00	31.98	92.2	26.62	31.98	95.6	26.38	31.98	97.9	26.22	31.98	99.4
28/06/2018 10:20:21 AM	3612990021	1013.00	26.99	31.98	92.3	26.71	31.98	94.8	26.38	31.98	97.9	26.12	31.98	100.3
28/06/2018 10:20:22 AM	3612990022	1013.00	27.02	31.98	92.0	26.63	31.98	95.5	26.39	31.98	97.8	26.21	31.98	99.5
28/06/2018 10:20:23 AM	3612990023	1013.00	26.98	31.97	92.4	26.71	31.97	94.8	26.33	31.97	98.3	26.20	31.97	99.6
28/06/2018 10:20:24 AM	3612990024	1013.00	27.03	31.98	91.9	26.69	31.98	95.0	26.36	31.98	98.0	26.22	31.98	99.4
28/06/2018 10:20:25 AM	3612990025	1013.00	27.00	31.98	92.2	26.61	31.98	95.7	26.38	31.98	97.9	26.21	31.98	99.5
28/06/2018 10:20:26 AM	3612990026	1013.00	27.03	31.98	91.9	26.67	31.98	95.2	26.36	31.98	98.0	26.24	31.98	99.2
28/06/2018 10:20:27 AM	3612990027	1013.00	27.00	31.98	92.2	26.72	31.98	94.7	26.37	31.98	97.9	26.19	31.98	99.7
28/06/2018 10:20:28 AM	3612990028	1013.00	27.00	31.98	92.2	26.64	31.98	95.4	26.40	31.98	97.7	26.11	31.98	100.4
28/06/2018 10:20:29 AM	3612990029	1013.00	27.02	31.98	92.0	26.67	31.98	95.2	26.39	31.98	97.8	26.21	31.98	99.5
28/06/2018 10:20:30 AM	3612990030	1013.00	27.03	31.98	91.9	26.63	31.98	95.5	26.39	31.98	97.8	26.18	31.98	99.8
28/06/2018 10:20:31 AM	3612990031	1013.00	27.02	31.99	92.0	26.67	31.99	95.1	26.39	31.99	97.7	26.27	31.99	98.9
28/06/2018 10:20:32 AM	3612990032	1013.00	27.00	31.99	92.2	26.68	31.99	95.1	26.39	31.99	97.7	26.20	31.99	99.6
28/06/2018 10:20:33 AM	3612990033	1013.00	27.04	31.99	91.8	26.67	31.99	95.1	26.41	31.99	97.6	26.22	31.99	99.4
28/06/2018 10:20:34 AM	3612990034	1013.00	27.04	31.98	91.9	26.63	31.98	95.5	26.38	31.98	97.9	26.29	31.98	98.7
28/06/2018 10:20:35 AM	3612990035	1013.00	27.00	31.98	92.2	26.66	31.98	95.3	26.40	31.98	97.7	26.17	31.98	99.9
28/06/2018 10:20:36 AM	3612990036	1013.00	27.01	31.98	92.1	26.68	31.98	95.1	26.41	31.98	97.6	26.26	31.98	99.0
28/06/2018 10:20:37 AM	3612990037	1013.00	27.02	31.98	92.0	26.65	31.98	95.3	26.39	31.98	97.8	26.23	31.98	99.3
28/06/2018 10:20:38 AM	3612990038	1013.00	27.03	31.99	91.9	26.67	31.99	95.1	26.37	31.99	97.9	26.22	31.99	99.4
28/06/2018 10:20:39 AM	3612990039	1013.00	27.06	31.98	91.7	26.63	31.98	95.5	26.34	31.98	98.2	26.23	31.98	99.3
28/06/2018 10:20:40 AM	3612990040	1013.00	27.07	31.99	91.6	26.69	31.99	95.0	26.37	31.99	97.9	26.23	31.99	99.3
28/06/2018 10:20:41 AM	3612990041	1013.00	27.02	31.98	92.0	26.64	31.98	95.4	26.42	31.98	97.5	26.25	31.98	99.1
28/06/2018 10:20:42 AM	3612990042	1013.00	27.09	31.98	91.4	26.72	31.98	94.7	26.38	31.98	97.9	26.24	31.98	99.2
28/06/2018 10:20:43 AM	3612990043	1013.00	27.07	31.98	91.6	26.67	31.98	95.2	26.41	31.98	97.6	26.28	31.98	98.8
28/06/2018 10:20:44 AM	3612990044	1013.00	27.06	31.98	91.7	26.70	31.98	94.9	26.34	31.98	98.2	26.23	31.98	99.3
28/06/2018 10:20:45 AM	3612990045	1013.00	27.08	31.98	91.5	26.71	31.98	94.8	26.37	31.98	97.9	26.18	31.98	99.8
28/06/2018 10:20:46 AM	3612990046	1013.00	27.09	31.98	91.4	26.71	31.98	94.8	26.36	31.98	98.0	26.27	31.98	98.9
28/06/2018 10:20:47 AM	3612990047	1013.00	27.03	31.98	91.9	26.71	31.98	94.8	26.34	31.98	98.2	26.25	31.98	99.1
28/06/2018 10:20:48 AM	3612990048	1013.00	27.06	31.98	91.7	26.65	31.98	95.3	26.41	31.98	97.6	26.24	31.98	99.2
28/06/2018 10:20:49 AM	3612990049	1013.00	27.05	31.98	91.8	26.70	31.98	94.9	26.38	31.98	97.9	26.23	31.98	99.3
28/06/2018 10:20:50 AM	3612990050	1013.00	27.06	31.98	91.7	26.65	31.98	95.3	26.40	31.98	97.7	26.28	31.98	98.8
28/06/2018 10:20:51 AM	3612990051	1013.00	27.06	31.98	91.7	26.70	31.98	94.9	26.40	31.98	97.7	26.24	31.98	99.2
28/06/2018 10:20:52 AM	3612990052	1013.00	27.06	31.98	91.7	26.67	31.98	95.2	26.45	31.98	97.2	26.27	31.98	98.9
28/06/2018 10:20:53 AM	3612990053	1013.00	27.03	31.98	91.9	26.60	31.98	95.8	26.43	31.98	97.4	26.25	31.98	99.1
28/06/2018 10:20:54 AM	3612990054	1013.00	27.06	31.98	91.7	26.68	31.98	95.1	26.39	31.98	97.8	26.27	31.98	98.9
28/06/2018 10:20:55 AM	3612990055	1013.00	27.06	31.98	91.7	26.66	31.98	95.3	26.41	31.98	97.6	26.35	31.98	98.1
28/06/2018 10:20:56 AM	3612990056	1013.00	27.10	31.97	91.4	26.64	31.97	95.5	26.46	31.97	97.1	26.27	31.97	98.9
28/06/2018 10:20:57 AM	3612990057	1013.00	27.07	31.97	91.6	26.71	31.97	94.8	26.39	31.97	97.8	26.27	31.97	98.9
28/06/2018 10:20:58 AM	3612990058	1013.00	27.10	31.97	91.4	26.72	31.97	94.7	26.40	31.97	97.7	26.27	31.97	98.9
28/06/2018 10:20:59 AM	3612990059	1013.00	27.05	31.97	91.8	26.72	31.97	94.7	26.40	31.97	97.7	26.22	31.97	99.4
28/06/2018 10:21:00 AM	3612990060	1013.00	27.04	31.97	91.9	26.73	31.97	94.6	26.37	31.97	98.0	26.27	31.97	98.9
28/06/2018 10:21:01 AM	3612990061	1013.00	27.11	31.97	91.3	26.70	31.97	94.9	26.38	31.97	97.9	26.26	31.97	99.0
28/06/2018 10:21:02 AM	3612990062	1013.00	27.10	31.97	91.4	26.74	31.97	94.5	26.43	31.97	97.4	26.31	31.97	98.5
28/06/2018 10:21:03 AM	3612990063	1013.00	27.11	31.97	91.3	26.76	31.97	94.4	26.38	31.97	97.9	26.28	31.97	98.8
28/06/2018 10:21:04 AM	3612990064	1013.00	27.08	31.98	91.5	26.72	31.98	94.7	26.39	31.98	97.8	26.32	31.98	98.4
28/06/2018 10:21:05 AM	3612990065	1013.00	27.13	31.98	91.1	26.67	31.98	95.2	26.43	31.98	97.4	26.29	31.98	98.7
28/06/2018 10:21:06 AM	3612990066	1013.00	27.14	31.99	91.0	26.76	31.99	94.3	26.42	31.99	97.5	26.27	31.99	98.9
28/06/2018 10:21:07 AM	3612990067	1013.00	27.10	31.99	91.3	26.72	31.99	94.7	26.39	31.99	97.7	26.30	31.99	98.6
28/06/2018 10:21:08 AM	3612990068	1013.00	27.12	31.99	91.1	26.72	31.99	94.7	26.46	31.99	97.1	26.30	31.99	98.6
28/06/2018 10:21:09 AM	3612990069	1013.00	27.10	31.99	91.3	26.76	31.99	94.3	26.39	31.99	97.7	26.31	31.99	98.5
28/06/2018 10:21:10 AM	3612990070	1013.00	27.08	31.99	91.5	26.69	31.99	95.0	26.42	31.99	97.5	26.30	31.99	98.6
28/06/2018 10:21:11 AM	3612990071	1013.00	27.11	31.98	91.2	26.69	31.98	95.0	26.36	31.98	98.0	26.31	31.98	98.5
28/06/2018 10:21:12 AM	3612990072	1013.00	27.12	31.98	91.2	26.71	31.98	94.8	26.37	31.98	97.9	26.33	31.98	98.3
28/06/2018 10:21:13 AM	3612990073	1013.00	27.13	31.99	91.1	26.75	31.99	94.4	26.44	31.99	97.3	26.33	31.99	98.3
28/06/2018 10:21:14 AM	3612990074	1013.00	27.10	31.98	91.3	26.73	31.98	94.6	26.41	31.98	97.6	26.32	31.98	98.4
28/06/2018 10:21:15 AM	3612990075	1013.00	27.13	31.98	91.1	26.68	31.98	95.1	26.41	31.98	97.6	26.26	31.98	99.0
28/06/2018 10:21:16 AM	3612990076	1013.00	27.13	31.98	91.1	26.76	31.98	94.3	26.45	31.98	97.2	26.31	31.98	98.5
28/06/2018 10:21:17 AM	3612990077	1013.00	27.12	31.98	91.2	26.69	31.98	95.0	26.35	31.98	98.1	26.31	31.98	98.5
28/06/2018 10:21:18 AM	3612990078	1013.00	27.12	31.98	91.2	26.70	31.98	94.9	26.41	31.98	97.6	26.33	31.98	98.3
28/06/2018 10:21:19 AM	3612990079	1013.00	27.12	31.98	91.2	26.78	31.98	94.2	26.44	31.98	97.3	26.37	31.98	97.9
28/06/2018 10:21:20 AM	3612990080	1013.00	27.14	31.98	91.0	26.70	31.98	94.9	26.41	31.98	97.6	26.32	31.98	98.4
28/06/2018 10:21:21 AM	3612990081	1013.00	27.16	31.99	90.8	26.74	31.99	94.5	26.43	31.99	97.4	26.37	31.99	97.9
28/06/2018 10:21:22 AM	3612990082	1013.00	27.16	31.99	90.8	26.70	31.99	94.9	26.41	31.99	97.6	26.36	31.99	98.0
28/06/2018 10:21:23 AM	3612990083	1013.00	27.13	31.99	91.1	26.74	31.99	94.5	26.37	31.99	97.9	26.36	31.99	98.0
28/06/2018 10:21:24 AM	3612990084	1013.00	27.19	31.99	90.5	26.70	31.99	94.9	26.40	31.99	97.6	26.33	31.99	98.3
28/06/2018 10:21:25 AM	3612990085	1013.00	27.15	31.98	90.9	26.81	31.98	93.9	26.42	31.98	97.5	26.32	31.98	98.4
