Date & time of file creation	23/05/2018 5:41 PM													
Data file path	C:\Users\Seebacher\Desktop\Diego Barneche\23_05_2018\26_C_old_witrox_3.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
S WOT 0041 000001   , CH 1	1	59.85	27.58	0.00	100.00	26.13	26.19	0.000						
S WOT 0041 000001   , CH 2	1	59.85	27.58	0.00	100.00	26.13	26.19	0.000						
S WOT 0041 000001   , CH 3	1	59.85	27.58	0.00	100.00	26.13	26.19	0.000						
S WOT 0041 000001   , CH 4	1	59.85	27.58	0.00	100.00	26.13	26.19	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	S WOT 0041 000001   , CH 1 phase [r.U.]	S WOT 0041 000001   , CH 1 temp [°C]	S WOT 0041 000001   , CH 1 O2 [% air saturation]	S WOT 0041 000001   , CH 2 phase [r.U.]	S WOT 0041 000001   , CH 2 temp [°C]	S WOT 0041 000001   , CH 2 O2 [% air saturation]	S WOT 0041 000001   , CH 3 phase [r.U.]	S WOT 0041 000001   , CH 3 temp [°C]	S WOT 0041 000001   , CH 3 O2 [% air saturation]	S WOT 0041 000001   , CH 4 phase [r.U.]	S WOT 0041 000001   , CH 4 temp [°C]	S WOT 0041 000001   , CH 4 O2 [% air saturation]
23/05/2018 5:41:51 PM	3609906111	1013.00	26.83	25.76	108.2	30.77	25.76	75.4	27.05	25.76	105.9	NaN	25.76	NaN
23/05/2018 5:41:52 PM	3609906112	1013.00	26.84	25.76	108.1	30.79	25.76	75.3	26.98	25.76	106.6	NaN	25.76	NaN
23/05/2018 5:41:53 PM	3609906113	1013.00	26.85	25.76	108.0	30.78	25.76	75.3	26.97	25.76	106.7	NaN	25.76	NaN
23/05/2018 5:41:54 PM	3609906114	1013.00	26.86	25.76	107.8	30.79	25.76	75.3	26.99	25.76	106.5	NaN	25.76	NaN
23/05/2018 5:41:55 PM	3609906115	1013.00	26.87	25.76	107.7	30.77	25.76	75.4	26.97	25.76	106.7	NaN	25.76	NaN
23/05/2018 5:41:56 PM	3609906116	1013.00	26.88	25.75	107.7	30.77	25.75	75.4	26.97	25.75	106.7	NaN	25.75	NaN
23/05/2018 5:41:57 PM	3609906117	1013.00	26.91	25.75	107.4	30.76	25.75	75.5	27.00	25.75	106.4	NaN	25.75	NaN
23/05/2018 5:41:58 PM	3609906118	1013.00	26.87	25.74	107.8	30.77	25.74	75.4	27.00	25.74	106.5	NaN	25.74	NaN
23/05/2018 5:41:59 PM	3609906119	1013.00	26.84	25.74	108.1	30.79	25.74	75.3	27.01	25.74	106.4	NaN	25.74	NaN
23/05/2018 5:42:00 PM	3609906120	1013.00	26.89	25.74	107.6	30.77	25.74	75.4	26.97	25.74	106.8	NaN	25.74	NaN
23/05/2018 5:42:01 PM	3609906121	1013.00	26.85	25.75	108.0	30.80	25.75	75.2	26.96	25.75	106.8	NaN	25.75	NaN
23/05/2018 5:42:02 PM	3609906122	1013.00	26.85	25.75	108.0	30.80	25.75	75.2	27.01	25.75	106.3	NaN	25.75	NaN
23/05/2018 5:42:03 PM	3609906123	1013.00	26.85	25.75	108.0	30.77	25.75	75.4	27.01	25.75	106.3	NaN	25.75	NaN
23/05/2018 5:42:04 PM	3609906124	1013.00	26.86	25.75	107.9	30.78	25.75	75.4	27.01	25.75	106.3	NaN	25.75	NaN
23/05/2018 5:42:05 PM	3609906125	1013.00	26.85	25.75	108.0	30.79	25.75	75.3	27.00	25.75	106.4	NaN	25.75	NaN
23/05/2018 5:42:06 PM	3609906126	1013.00	26.88	25.74	107.7	30.79	25.74	75.3	26.98	25.74	106.7	NaN	25.74	NaN
23/05/2018 5:42:07 PM	3609906127	1013.00	26.88	25.74	107.7	30.77	25.74	75.4	27.00	25.74	106.5	NaN	25.74	NaN
23/05/2018 5:42:08 PM	3609906128	1013.00	26.87	25.75	107.8	30.79	25.75	75.3	26.99	25.75	106.5	NaN	25.75	NaN
23/05/2018 5:42:09 PM	3609906129	1013.00	26.86	25.74	107.9	30.78	25.74	75.4	27.03	25.74	106.2	NaN	25.74	NaN
23/05/2018 5:42:10 PM	3609906130	1013.00	26.89	25.74	107.6	30.76	25.74	75.5	27.01	25.74	106.4	NaN	25.74	NaN
23/05/2018 5:42:11 PM	3609906131	1013.00	26.82	25.74	108.3	30.76	25.74	75.5	27.00	25.74	106.5	NaN	25.74	NaN
23/05/2018 5:42:12 PM	3609906132	1013.00	26.87	25.74	107.8	30.79	25.74	75.3	27.00	25.74	106.5	NaN	25.74	NaN
23/05/2018 5:42:13 PM	3609906133	1013.00	26.87	25.74	107.8	30.78	25.74	75.4	27.02	25.74	106.3	NaN	25.74	NaN
23/05/2018 5:42:14 PM	3609906134	1013.00	26.87	25.74	107.8	30.78	25.74	75.4	26.99	25.74	106.6	NaN	25.74	NaN
23/05/2018 5:42:15 PM	3609906135	1013.00	26.88	25.74	107.7	30.75	25.74	75.6	26.98	25.74	106.7	NaN	25.74	NaN
23/05/2018 5:42:16 PM	3609906136	1013.00	26.88	25.74	107.7	30.78	25.74	75.4	26.99	25.74	106.6	NaN	25.74	NaN
23/05/2018 5:42:17 PM	3609906137	1013.00	26.88	25.74	107.7	30.78	25.74	75.4	26.97	25.74	106.8	NaN	25.74	NaN
23/05/2018 5:42:18 PM	3609906138	1013.00	26.89	25.73	107.6	30.78	25.73	75.4	26.96	25.73	106.9	NaN	25.73	NaN
23/05/2018 5:42:19 PM	3609906139	1013.00	26.86	25.74	107.9	30.74	25.74	75.6	27.00	25.74	106.5	NaN	25.74	NaN
23/05/2018 5:42:20 PM	3609906140	1013.00	26.88	25.73	107.7	30.80	25.73	75.2	27.00	25.73	106.5	NaN	25.73	NaN
23/05/2018 5:42:21 PM	3609906141	1013.00	26.85	25.73	108.0	30.77	25.73	75.4	27.01	25.73	106.4	NaN	25.73	NaN
23/05/2018 5:42:22 PM	3609906142	1013.00	26.88	25.73	107.7	30.79	25.73	75.3	26.97	25.73	106.8	NaN	25.73	NaN
23/05/2018 5:42:23 PM	3609906143	1013.00	26.85	25.74	108.0	30.77	25.74	75.4	26.98	25.74	106.7	NaN	25.74	NaN
23/05/2018 5:42:24 PM	3609906144	1013.00	26.87	25.74	107.8	30.77	25.74	75.4	26.99	25.74	106.6	NaN	25.74	NaN
23/05/2018 5:42:25 PM	3609906145	1013.00	26.88	25.74	107.7	30.79	25.74	75.3	26.99	25.74	106.6	NaN	25.74	NaN
23/05/2018 5:42:26 PM	3609906146	1013.00	26.87	25.74	107.8	30.77	25.74	75.4	27.02	25.74	106.3	NaN	25.74	NaN
23/05/2018 5:42:27 PM	3609906147	1013.00	26.85	25.74	108.0	30.74	25.74	75.6	27.00	25.74	106.5	NaN	25.74	NaN
23/05/2018 5:42:28 PM	3609906148	1013.00	26.85	25.73	108.0	30.77	25.73	75.4	26.99	25.73	106.6	NaN	25.73	NaN
23/05/2018 5:42:29 PM	3609906149	1013.00	26.87	25.73	107.8	30.78	25.73	75.4	27.00	25.73	106.5	NaN	25.73	NaN
23/05/2018 5:42:30 PM	3609906150	1013.00	26.86	25.73	107.9	30.77	25.73	75.4	26.97	25.73	106.8	NaN	25.73	NaN
23/05/2018 5:42:31 PM	3609906151	1013.00	26.84	25.74	108.1	30.81	25.74	75.2	26.95	25.74	107.0	NaN	25.74	NaN
23/05/2018 5:42:32 PM	3609906152	1013.00	26.84	25.74	108.1	30.78	25.74	75.4	26.95	25.74	107.0	NaN	25.74	NaN
23/05/2018 5:42:33 PM	3609906153	1013.00	26.86	25.74	107.9	30.79	25.74	75.3	27.00	25.74	106.5	NaN	25.74	NaN
23/05/2018 5:42:34 PM	3609906154	1013.00	26.89	25.74	107.6	30.75	25.74	75.6	27.00	25.74	106.5	NaN	25.74	NaN
23/05/2018 5:42:35 PM	3609906155	1013.00	26.89	25.74	107.6	30.77	25.74	75.4	26.99	25.74	106.6	NaN	25.74	NaN
23/05/2018 5:42:36 PM	3609906156	1013.00	26.87	25.73	107.8	30.78	25.73	75.4	26.98	25.73	106.7	NaN	25.73	NaN
23/05/2018 5:42:37 PM	3609906157	1013.00	26.88	25.72	107.7	30.78	25.72	75.4	26.99	25.72	106.6	NaN	25.72	NaN
23/05/2018 5:42:38 PM	3609906158	1013.00	26.90	25.72	107.5	30.79	25.72	75.3	26.98	25.72	106.7	NaN	25.72	NaN
23/05/2018 5:42:39 PM	3609906159	1013.00	26.86	25.72	107.9	30.76	25.72	75.5	26.98	25.72	106.7	NaN	25.72	NaN
23/05/2018 5:42:40 PM	3609906160	1013.00	26.87	25.73	107.8	30.78	25.73	75.4	27.00	25.73	106.5	NaN	25.73	NaN
23/05/2018 5:42:41 PM	3609906161	1013.00	26.87	25.73	107.8	30.76	25.73	75.5	26.98	25.73	106.7	NaN	25.73	NaN
