Date & time of file creation	27/06/2018 2:03 PM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\27_06_2018\32_C_new_witrox_16.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
SDWD0003000199      , CH 1	1	59.30	26.84	0.00	100.00	26.24	26.19	0.000						
SDWD0003000199      , CH 2	1	59.30	26.84	0.00	100.00	26.24	26.19	0.000						
SDWD0003000199      , CH 3	1	59.30	26.84	0.00	100.00	26.24	26.19	0.000						
SDWD0003000199      , CH 4	1	59.30	26.84	0.00	100.00	26.24	26.19	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWD0003000199      , CH 1 phase [r.U.]	SDWD0003000199      , CH 1 temp [°C]	SDWD0003000199      , CH 1 O2 [% air saturation]	SDWD0003000199      , CH 2 phase [r.U.]	SDWD0003000199      , CH 2 temp [°C]	SDWD0003000199      , CH 2 O2 [% air saturation]	SDWD0003000199      , CH 3 phase [r.U.]	SDWD0003000199      , CH 3 temp [°C]	SDWD0003000199      , CH 3 O2 [% air saturation]	SDWD0003000199      , CH 4 phase [r.U.]	SDWD0003000199      , CH 4 temp [°C]	SDWD0003000199      , CH 4 O2 [% air saturation]
27/06/2018 2:05:41 PM	3612917141	1013.00	25.68	31.74	101.9	25.77	31.74	101.0	25.72	31.74	101.5	25.90	31.74	99.7
27/06/2018 2:05:42 PM	3612917142	1013.00	25.71	31.74	101.6	25.72	31.74	101.5	25.69	31.74	101.8	25.92	31.74	99.5
27/06/2018 2:05:43 PM	3612917143	1013.00	25.68	31.75	101.9	25.74	31.75	101.3	25.70	31.75	101.7	25.89	31.75	99.8
27/06/2018 2:05:44 PM	3612917144	1013.00	25.68	31.75	101.9	25.74	31.75	101.3	25.71	31.75	101.6	25.90	31.75	99.7
27/06/2018 2:05:45 PM	3612917145	1013.00	25.65	31.75	102.2	25.76	31.75	101.1	25.75	31.75	101.2	25.90	31.75	99.7
27/06/2018 2:05:46 PM	3612917146	1013.00	25.66	31.75	102.1	25.75	31.75	101.2	25.71	31.75	101.6	25.93	31.75	99.4
27/06/2018 2:05:47 PM	3612917147	1013.00	25.69	31.75	101.8	25.75	31.75	101.2	25.72	31.75	101.5	25.93	31.75	99.4
27/06/2018 2:05:48 PM	3612917148	1013.00	25.70	31.75	101.7	25.69	31.75	101.8	25.75	31.75	101.2	25.93	31.75	99.4
27/06/2018 2:05:49 PM	3612917149	1013.00	25.68	31.74	101.9	25.76	31.74	101.1	25.72	31.74	101.5	25.91	31.74	99.6
