Date & time of file creation	4/07/2018 10:37 AM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\04_07_2018\26_C_old_witrox_19.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
S WOT 0041 000001   , CH 1	1	59.66	27.52	0.00	100.00	26.19	26.30	0.000						
S WOT 0041 000001   , CH 2	1	59.66	27.52	0.00	100.00	26.19	26.30	0.000						
S WOT 0041 000001   , CH 3	1	59.66	27.52	0.00	100.00	26.19	26.30	0.000						
S WOT 0041 000001   , CH 4	1	59.66	27.52	0.00	100.00	26.19	26.30	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	S WOT 0041 000001   , CH 1 phase [r.U.]	S WOT 0041 000001   , CH 1 temp [°C]	S WOT 0041 000001   , CH 1 O2 [% air saturation]	S WOT 0041 000001   , CH 2 phase [r.U.]	S WOT 0041 000001   , CH 2 temp [°C]	S WOT 0041 000001   , CH 2 O2 [% air saturation]	S WOT 0041 000001   , CH 3 phase [r.U.]	S WOT 0041 000001   , CH 3 temp [°C]	S WOT 0041 000001   , CH 3 O2 [% air saturation]	S WOT 0041 000001   , CH 4 phase [r.U.]	S WOT 0041 000001   , CH 4 temp [°C]	S WOT 0041 000001   , CH 4 O2 [% air saturation]
4/07/2018 10:37:55 AM	3613509475	1013.00	27.17	26.79	102.5	27.00	26.79	104.1	26.88	26.79	105.3	26.90	26.79	105.1
4/07/2018 10:37:56 AM	3613509476	1013.00	27.18	26.79	102.4	27.00	26.79	104.1	26.90	26.79	105.1	26.87	26.79	105.4
4/07/2018 10:37:57 AM	3613509477	1013.00	27.16	26.78	102.6	27.00	26.78	104.2	26.91	26.78	105.1	26.93	26.78	104.9
4/07/2018 10:37:58 AM	3613509478	1013.00	27.15	26.29	103.6	26.96	26.29	105.5	26.94	26.29	105.7	26.91	26.29	106.0
4/07/2018 10:37:59 AM	3613509479	1013.00	27.17	26.29	103.4	27.02	26.29	104.9	26.92	26.29	105.9	26.90	26.29	106.1
