Date & time of file creation	4/07/2018 10:20 AM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\04_07_2018\26_C_old_witrox_20.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
S WOT 0041 000001   , CH 1	1	59.66	27.52	0.00	100.00	26.19	26.30	0.000						
S WOT 0041 000001   , CH 2	1	59.66	27.52	0.00	100.00	26.19	26.30	0.000						
S WOT 0041 000001   , CH 3	1	59.66	27.52	0.00	100.00	26.19	26.30	0.000						
S WOT 0041 000001   , CH 4	1	59.66	27.52	0.00	100.00	26.19	26.30	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	S WOT 0041 000001   , CH 1 phase [r.U.]	S WOT 0041 000001   , CH 1 temp [°C]	S WOT 0041 000001   , CH 1 O2 [% air saturation]	S WOT 0041 000001   , CH 2 phase [r.U.]	S WOT 0041 000001   , CH 2 temp [°C]	S WOT 0041 000001   , CH 2 O2 [% air saturation]	S WOT 0041 000001   , CH 3 phase [r.U.]	S WOT 0041 000001   , CH 3 temp [°C]	S WOT 0041 000001   , CH 3 O2 [% air saturation]	S WOT 0041 000001   , CH 4 phase [r.U.]	S WOT 0041 000001   , CH 4 temp [°C]	S WOT 0041 000001   , CH 4 O2 [% air saturation]
4/07/2018 10:22:35 AM	3613508555	1013.00	27.13	26.23	103.9	27.06	26.23	104.6	26.89	26.23	106.3	NaN	26.23	NaN
4/07/2018 10:22:36 AM	3613508556	1013.00	27.12	26.23	104.0	27.05	26.23	104.7	26.86	26.23	106.6	NaN	26.23	NaN
4/07/2018 10:22:37 AM	3613508557	1013.00	27.13	26.23	103.9	27.10	26.23	104.2	26.86	26.23	106.6	NaN	26.23	NaN
4/07/2018 10:22:38 AM	3613508558	1013.00	27.11	26.23	104.1	27.09	26.23	104.3	26.92	26.23	106.0	NaN	26.23	NaN
4/07/2018 10:22:39 AM	3613508559	1013.00	27.14	26.22	103.8	27.04	26.22	104.8	26.91	26.22	106.1	NaN	26.22	NaN
