Date & time of file creation	11/07/2018 1:19 PM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\2018_07_11\26_C_new_witrox_24.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
SDWD0003000199      , CH 1	1	59.63	27.03	0.00	100.00	25.99	25.93	0.000						
SDWD0003000199      , CH 2	1	59.63	27.03	0.00	100.00	25.99	25.93	0.000						
SDWD0003000199      , CH 3	1	59.63	27.03	0.00	100.00	25.99	25.93	0.000						
SDWD0003000199      , CH 4	1	59.63	27.03	0.00	100.00	25.99	25.93	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWD0003000199      , CH 1 phase [r.U.]	SDWD0003000199      , CH 1 temp [°C]	SDWD0003000199      , CH 1 O2 [% air saturation]	SDWD0003000199      , CH 2 phase [r.U.]	SDWD0003000199      , CH 2 temp [°C]	SDWD0003000199      , CH 2 O2 [% air saturation]	SDWD0003000199      , CH 3 phase [r.U.]	SDWD0003000199      , CH 3 temp [°C]	SDWD0003000199      , CH 3 O2 [% air saturation]	SDWD0003000199      , CH 4 phase [r.U.]	SDWD0003000199      , CH 4 temp [°C]	SDWD0003000199      , CH 4 O2 [% air saturation]
11/07/2018 1:20:37 PM	3614124037	1013.00	27.59	26.35	94.2	27.48	26.35	95.2	27.09	26.35	98.7	26.81	26.35	101.4
11/07/2018 1:20:38 PM	3614124038	1013.00	27.61	26.34	94.0	27.46	26.34	95.3	27.13	26.34	98.4	26.87	26.34	100.8
11/07/2018 1:20:39 PM	3614124039	1013.00	27.58	26.34	94.3	27.50	26.34	95.0	27.10	26.34	98.6	26.93	26.34	100.3
11/07/2018 1:20:40 PM	3614124040	1013.00	27.61	26.34	94.0	27.49	26.34	95.1	27.16	26.34	98.1	26.85	26.34	101.0
11/07/2018 1:20:41 PM	3614124041	1013.00	27.61	26.35	94.0	27.41	26.35	95.8	27.14	26.35	98.3	26.81	26.35	101.4
11/07/2018 1:20:42 PM	3614124042	1013.00	27.58	26.35	94.3	27.46	26.35	95.3	27.10	26.35	98.6	26.81	26.35	101.4
11/07/2018 1:20:43 PM	3614124043	1013.00	27.60	26.36	94.1	27.47	26.36	95.2	27.12	26.36	98.4	26.85	26.36	101.0
11/07/2018 1:20:44 PM	3614124044	1013.00	27.63	26.36	93.8	27.45	26.36	95.4	27.09	26.36	98.7	26.97	26.36	99.8
11/07/2018 1:20:45 PM	3614124045	1013.00	27.58	26.36	94.2	27.49	26.36	95.0	27.10	26.36	98.6	26.85	26.36	101.0
11/07/2018 1:20:46 PM	3614124046	1013.00	27.63	26.36	93.8	27.44	26.36	95.5	27.14	26.36	98.2	26.88	26.36	100.7
11/07/2018 1:20:47 PM	3614124047	1013.00	27.59	26.35	94.2	27.49	26.35	95.1	27.08	26.35	98.8	26.90	26.35	100.5
