Date & time of file creation	27/06/2018 1:38 PM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\27_06_2018\26_C_old_witrox_18.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
S WOT 0041 000001   , CH 1	1	59.78	27.37	0.00	100.00	26.35	26.26	0.000						
S WOT 0041 000001   , CH 2	1	59.78	27.37	0.00	100.00	26.35	26.26	0.000						
S WOT 0041 000001   , CH 3	1	59.78	27.37	0.00	100.00	26.35	26.26	0.000						
S WOT 0041 000001   , CH 4	1	59.78	27.37	0.00	100.00	26.35	26.26	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	S WOT 0041 000001   , CH 1 phase [r.U.]	S WOT 0041 000001   , CH 1 temp [°C]	S WOT 0041 000001   , CH 1 O2 [% air saturation]	S WOT 0041 000001   , CH 2 phase [r.U.]	S WOT 0041 000001   , CH 2 temp [°C]	S WOT 0041 000001   , CH 2 O2 [% air saturation]	S WOT 0041 000001   , CH 3 phase [r.U.]	S WOT 0041 000001   , CH 3 temp [°C]	S WOT 0041 000001   , CH 3 O2 [% air saturation]	S WOT 0041 000001   , CH 4 phase [r.U.]	S WOT 0041 000001   , CH 4 temp [°C]	S WOT 0041 000001   , CH 4 O2 [% air saturation]
27/06/2018 1:45:39 PM	3612915939	1013.00	27.14	26.46	101.8	27.05	26.46	102.7	26.82	26.46	105.0	NaN	26.46	NaN
27/06/2018 1:45:40 PM	3612915940	1013.00	27.08	26.46	102.4	27.06	26.46	102.6	26.82	26.46	105.0	NaN	26.46	NaN
27/06/2018 1:45:41 PM	3612915941	1013.00	27.11	26.45	102.2	27.07	26.45	102.5	26.82	26.45	105.0	NaN	26.45	NaN
27/06/2018 1:45:42 PM	3612915942	1013.00	27.12	26.45	102.1	27.10	26.45	102.2	26.80	26.45	105.2	NaN	26.45	NaN
27/06/2018 1:45:43 PM	3612915943	1013.00	27.10	26.46	102.2	27.06	26.46	102.6	26.81	26.46	105.1	NaN	26.46	NaN
27/06/2018 1:45:44 PM	3612915944	1013.00	27.12	26.45	102.1	27.04	26.45	102.8	26.81	26.45	105.1	NaN	26.45	NaN
27/06/2018 1:45:45 PM	3612915945	1013.00	27.10	26.45	102.2	27.05	26.45	102.7	26.79	26.45	105.3	NaN	26.45	NaN
27/06/2018 1:45:46 PM	3612915946	1013.00	27.09	26.46	102.3	27.03	26.46	102.9	26.79	26.46	105.3	NaN	26.46	NaN
27/06/2018 1:45:47 PM	3612915947	1013.00	27.10	26.45	102.2	27.08	26.45	102.4	26.82	26.45	105.0	NaN	26.45	NaN
27/06/2018 1:45:48 PM	3612915948	1013.00	27.12	26.45	102.1	27.06	26.45	102.6	26.77	26.45	105.5	NaN	26.45	NaN
27/06/2018 1:45:49 PM	3612915949	1013.00	27.14	26.45	101.9	27.05	26.45	102.7	26.83	26.45	104.9	NaN	26.45	NaN
27/06/2018 1:45:50 PM	3612915950	1013.00	27.12	26.45	102.1	27.02	26.45	103.0	26.83	26.45	104.9	NaN	26.45	NaN
27/06/2018 1:45:51 PM	3612915951	1013.00	27.14	26.45	101.9	27.07	26.45	102.5	26.84	26.45	104.8	NaN	26.45	NaN
27/06/2018 1:45:52 PM	3612915952	1013.00	27.14	26.45	101.9	27.03	26.45	102.9	26.83	26.45	104.9	NaN	26.45	NaN
27/06/2018 1:45:53 PM	3612915953	1013.00	27.12	26.44	102.1	27.04	26.44	102.8	26.82	26.44	105.0	NaN	26.44	NaN
27/06/2018 1:45:54 PM	3612915954	1013.00	27.12	26.45	102.1	27.02	26.45	103.0	26.84	26.45	104.8	NaN	26.45	NaN
27/06/2018 1:45:55 PM	3612915955	1013.00	27.10	26.45	102.2	27.04	26.45	102.8	26.84	26.45	104.8	NaN	26.45	NaN
27/06/2018 1:45:56 PM	3612915956	1013.00	27.10	26.45	102.2	27.04	26.45	102.8	26.85	26.45	104.7	NaN	26.45	NaN
