Date & time of file creation	20/06/2018 10:50 AM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\20_06_2018\26_C_old_witrox_13.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
S WOT 0041 000001   , CH 1	1	59.71	27.51	0.00	100.00	26.13	26.14	0.000						
S WOT 0041 000001   , CH 2	1	59.71	27.51	0.00	100.00	26.13	26.14	0.000						
S WOT 0041 000001   , CH 3	1	59.71	27.51	0.00	100.00	26.13	26.14	0.000						
S WOT 0041 000001   , CH 4	1	59.71	27.51	0.00	100.00	26.13	26.14	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	S WOT 0041 000001   , CH 1 phase [r.U.]	S WOT 0041 000001   , CH 1 temp [°C]	S WOT 0041 000001   , CH 1 O2 [% air saturation]	S WOT 0041 000001   , CH 2 phase [r.U.]	S WOT 0041 000001   , CH 2 temp [°C]	S WOT 0041 000001   , CH 2 O2 [% air saturation]	S WOT 0041 000001   , CH 3 phase [r.U.]	S WOT 0041 000001   , CH 3 temp [°C]	S WOT 0041 000001   , CH 3 O2 [% air saturation]	S WOT 0041 000001   , CH 4 phase [r.U.]	S WOT 0041 000001   , CH 4 temp [°C]	S WOT 0041 000001   , CH 4 O2 [% air saturation]
20/06/2018 10:50:45 AM	3612300645	1013.00	27.14	26.13	103.6	27.02	26.13	104.8	27.03	26.13	104.7	27.03	26.13	104.7
20/06/2018 10:50:46 AM	3612300646	1013.00	27.13	26.13	103.7	27.01	26.13	104.9	27.02	26.13	104.8	27.04	26.13	104.6
20/06/2018 10:50:47 AM	3612300647	1013.00	27.15	26.13	103.5	27.06	26.13	104.4	27.00	26.13	105.0	27.01	26.13	104.9
20/06/2018 10:50:48 AM	3612300648	1013.00	27.13	26.14	103.6	26.94	26.14	105.5	27.05	26.14	104.4	27.03	26.14	104.6
