Date & time of file creation	8/06/2018 10:29 AM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\08_06_2018\29_C_old_witrox_9.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
S WOT 0041 000001   , CH 1	1	60.28	28.75	0.00	100.00	20.25	20.21	0.000						
S WOT 0041 000001   , CH 2	1	60.28	28.75	0.00	100.00	20.25	20.21	0.000						
S WOT 0041 000001   , CH 3	1	60.28	28.75	0.00	100.00	20.25	20.21	0.000						
S WOT 0041 000001   , CH 4	1	60.28	28.75	0.00	100.00	20.25	20.21	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	S WOT 0041 000001   , CH 1 phase [r.U.]	S WOT 0041 000001   , CH 1 temp [°C]	S WOT 0041 000001   , CH 1 O2 [% air saturation]	S WOT 0041 000001   , CH 2 phase [r.U.]	S WOT 0041 000001   , CH 2 temp [°C]	S WOT 0041 000001   , CH 2 O2 [% air saturation]	S WOT 0041 000001   , CH 3 phase [r.U.]	S WOT 0041 000001   , CH 3 temp [°C]	S WOT 0041 000001   , CH 3 O2 [% air saturation]	S WOT 0041 000001   , CH 4 phase [r.U.]	S WOT 0041 000001   , CH 4 temp [°C]	S WOT 0041 000001   , CH 4 O2 [% air saturation]
8/06/2018 10:31:06 AM	3611262666	1013.00	26.67	29.22	103.6	26.70	29.22	103.3	26.64	29.22	103.9	NaN	29.22	NaN
8/06/2018 10:31:07 AM	3611262667	1013.00	26.67	29.22	103.6	26.69	29.22	103.4	26.65	29.22	103.8	NaN	29.22	NaN
8/06/2018 10:31:08 AM	3611262668	1013.00	26.67	29.22	103.6	26.71	29.22	103.2	26.58	29.22	104.5	NaN	29.22	NaN
8/06/2018 10:31:09 AM	3611262669	1013.00	26.67	29.22	103.6	26.67	29.22	103.6	26.62	29.22	104.1	NaN	29.22	NaN
8/06/2018 10:31:10 AM	3611262670	1013.00	26.66	29.23	103.6	26.69	29.23	103.3	26.62	29.23	104.0	NaN	29.23	NaN
8/06/2018 10:31:11 AM	3611262671	1013.00	26.70	29.23	103.2	26.67	29.23	103.5	26.61	29.23	104.1	NaN	29.23	NaN
8/06/2018 10:31:12 AM	3611262672	1013.00	26.65	29.23	103.7	26.69	29.23	103.3	26.62	29.23	104.0	NaN	29.23	NaN
8/06/2018 10:31:13 AM	3611262673	1013.00	26.72	29.23	103.0	26.65	29.23	103.7	26.60	29.23	104.2	NaN	29.23	NaN
8/06/2018 10:31:14 AM	3611262674	1013.00	26.69	29.23	103.3	26.69	29.23	103.3	26.60	29.23	104.2	NaN	29.23	NaN
8/06/2018 10:31:15 AM	3611262675	1013.00	26.68	29.23	103.4	26.67	29.23	103.5	26.61	29.23	104.1	NaN	29.23	NaN
8/06/2018 10:31:16 AM	3611262676	1013.00	26.69	29.22	103.4	26.68	29.22	103.5	26.62	29.22	104.1	NaN	29.22	NaN
8/06/2018 10:31:17 AM	3611262677	1013.00	26.69	29.23	103.3	26.70	29.23	103.2	26.66	29.23	103.6	NaN	29.23	NaN
8/06/2018 10:31:18 AM	3611262678	1013.00	26.69	29.22	103.4	26.69	29.22	103.4	26.62	29.22	104.1	NaN	29.22	NaN
8/06/2018 10:31:19 AM	3611262679	1013.00	26.68	29.22	103.5	26.71	29.22	103.2	26.63	29.22	104.0	NaN	29.22	NaN
8/06/2018 10:31:20 AM	3611262680	1013.00	26.72	29.22	103.1	26.70	29.22	103.3	26.61	29.22	104.2	NaN	29.22	NaN
8/06/2018 10:31:21 AM	3611262681	1013.00	26.72	29.22	103.1	26.67	29.22	103.6	26.64	29.22	103.9	NaN	29.22	NaN
8/06/2018 10:31:22 AM	3611262682	1013.00	26.68	29.22	103.5	26.67	29.22	103.6	26.65	29.22	103.8	NaN	29.22	NaN
8/06/2018 10:31:23 AM	3611262683	1013.00	26.63	29.22	104.0	26.69	29.22	103.4	26.65	29.22	103.8	NaN	29.22	NaN
8/06/2018 10:31:24 AM	3611262684	1013.00	26.68	29.22	103.5	26.68	29.22	103.5	26.61	29.22	104.2	NaN	29.22	NaN
8/06/2018 10:31:25 AM	3611262685	1013.00	26.70	29.22	103.3	26.68	29.22	103.5	26.61	29.22	104.2	NaN	29.22	NaN
8/06/2018 10:31:26 AM	3611262686	1013.00	26.70	29.22	103.3	26.68	29.22	103.5	26.63	29.22	104.0	NaN	29.22	NaN
8/06/2018 10:31:27 AM	3611262687	1013.00	26.68	29.22	103.5	26.69	29.22	103.4	26.64	29.22	103.9	NaN	29.22	NaN
8/06/2018 10:31:28 AM	3611262688	1013.00	26.68	29.22	103.5	26.69	29.22	103.4	26.62	29.22	104.1	NaN	29.22	NaN
8/06/2018 10:31:29 AM	3611262689	1013.00	26.66	29.22	103.7	26.67	29.22	103.6	26.65	29.22	103.8	NaN	29.22	NaN
8/06/2018 10:31:30 AM	3611262690	1013.00	26.68	29.22	103.5	26.69	29.22	103.4	26.60	29.22	104.3	NaN	29.22	NaN
8/06/2018 10:31:31 AM	3611262691	1013.00	26.68	29.22	103.5	26.74	29.22	102.9	26.63	29.22	104.0	NaN	29.22	NaN
8/06/2018 10:31:32 AM	3611262692	1013.00	26.74	29.21	102.9	26.69	29.21	103.4	26.59	29.21	104.4	NaN	29.21	NaN
8/06/2018 10:31:33 AM	3611262693	1013.00	26.69	29.22	103.4	26.70	29.22	103.3	26.61	29.22	104.2	NaN	29.22	NaN
8/06/2018 10:31:34 AM	3611262694	1013.00	26.69	29.22	103.4	26.66	29.22	103.7	26.65	29.22	103.8	NaN	29.22	NaN
8/06/2018 10:31:35 AM	3611262695	1013.00	26.66	29.22	103.7	26.72	29.22	103.1	26.61	29.22	104.2	NaN	29.22	NaN
8/06/2018 10:31:36 AM	3611262696	1013.00	26.68	29.22	103.5	26.67	29.22	103.6	26.65	29.22	103.8	NaN	29.22	NaN
8/06/2018 10:31:37 AM	3611262697	1013.00	26.65	29.22	103.8	26.65	29.22	103.8	26.60	29.22	104.3	NaN	29.22	NaN
8/06/2018 10:31:38 AM	3611262698	1013.00	26.72	29.22	103.1	26.66	29.22	103.7	26.61	29.22	104.2	NaN	29.22	NaN
8/06/2018 10:31:39 AM	3611262699	1013.00	26.72	29.22	103.1	26.73	29.22	103.0	26.61	29.22	104.2	NaN	29.22	NaN
8/06/2018 10:31:40 AM	3611262700	1013.00	26.67	29.22	103.6	26.70	29.22	103.3	26.60	29.22	104.3	NaN	29.22	NaN
8/06/2018 10:31:41 AM	3611262701	1013.00	26.65	29.21	103.8	26.70	29.21	103.3	26.61	29.21	104.2	NaN	29.21	NaN
8/06/2018 10:31:42 AM	3611262702	1013.00	26.71	29.22	103.2	26.69	29.22	103.4	26.61	29.22	104.2	NaN	29.22	NaN
8/06/2018 10:31:43 AM	3611262703	1013.00	26.66	29.22	103.7	26.70	29.22	103.3	26.62	29.22	104.1	NaN	29.22	NaN
8/06/2018 10:31:44 AM	3611262704	1013.00	26.68	29.22	103.5	26.69	29.22	103.4	26.61	29.22	104.2	NaN	29.22	NaN
8/06/2018 10:31:45 AM	3611262705	1013.00	26.67	29.22	103.6	26.69	29.22	103.4	26.63	29.22	104.0	NaN	29.22	NaN
8/06/2018 10:31:46 AM	3611262706	1013.00	26.67	29.22	103.6	26.70	29.22	103.3	26.63	29.22	104.0	NaN	29.22	NaN
8/06/2018 10:31:47 AM	3611262707	1013.00	26.72	29.22	103.1	26.68	29.22	103.5	26.63	29.22	104.0	NaN	29.22	NaN
8/06/2018 10:31:48 AM	3611262708	1013.00	26.70	29.21	103.3	26.69	29.21	103.4	26.65	29.21	103.8	NaN	29.21	NaN
8/06/2018 10:31:49 AM	3611262709	1013.00	26.70	29.22	103.3	26.70	29.22	103.3	26.65	29.22	103.8	NaN	29.22	NaN
8/06/2018 10:31:50 AM	3611262710	1013.00	26.70	29.22	103.3	26.67	29.22	103.6	26.60	29.22	104.3	NaN	29.22	NaN
8/06/2018 10:31:51 AM	3611262711	1013.00	26.71	29.22	103.2	26.73	29.22	103.0	26.66	29.22	103.7	NaN	29.22	NaN
8/06/2018 10:31:52 AM	3611262712	1013.00	26.69	29.22	103.4	26.73	29.22	103.0	26.61	29.22	104.2	NaN	29.22	NaN
8/06/2018 10:31:53 AM	3611262713	1013.00	26.72	29.21	103.1	26.66	29.21	103.7	26.61	29.21	104.2	NaN	29.21	NaN
8/06/2018 10:31:54 AM	3611262714	1013.00	26.67	29.20	103.6	26.67	29.20	103.6	26.61	29.20	104.2	NaN	29.20	NaN
8/06/2018 10:31:55 AM	3611262715	1013.00	26.68	29.21	103.5	26.69	29.21	103.4	26.58	29.21	104.5	NaN	29.21	NaN
8/06/2018 10:31:56 AM	3611262716	1013.00	26.68	29.21	103.5	26.67	29.21	103.6	26.65	29.21	103.8	NaN	29.21	NaN
8/06/2018 10:31:57 AM	3611262717	1013.00	26.71	29.22	103.2	26.67	29.22	103.6	26.65	29.22	103.8	NaN	29.22	NaN
8/06/2018 10:31:58 AM	3611262718	1013.00	26.67	29.23	103.5	26.70	29.23	103.2	26.63	29.23	103.9	NaN	29.23	NaN
8/06/2018 10:31:59 AM	3611262719	1013.00	26.67	29.23	103.5	26.63	29.23	103.9	26.63	29.23	103.9	NaN	29.23	NaN
