Date & time of file creation	13/06/2018 1:46 PM													
Data file path	C:\Users\ameli\Desktop\Diego Barneche\13_06_2018\26_C_new_witrox_12.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
SDWD0003000199      , CH 1	1	59.41	26.98	0.00	100.00	26.00	25.97	0.000						
SDWD0003000199      , CH 2	1	59.41	26.98	0.00	100.00	26.00	25.97	0.000						
SDWD0003000199      , CH 3	1	59.41	26.98	0.00	100.00	26.00	25.97	0.000						
SDWD0003000199      , CH 4	1	59.41	26.98	0.00	100.00	26.00	25.97	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWD0003000199      , CH 1 phase [r.U.]	SDWD0003000199      , CH 1 temp [°C]	SDWD0003000199      , CH 1 O2 [% air saturation]	SDWD0003000199      , CH 2 phase [r.U.]	SDWD0003000199      , CH 2 temp [°C]	SDWD0003000199      , CH 2 O2 [% air saturation]	SDWD0003000199      , CH 3 phase [r.U.]	SDWD0003000199      , CH 3 temp [°C]	SDWD0003000199      , CH 3 O2 [% air saturation]	SDWD0003000199      , CH 4 phase [r.U.]	SDWD0003000199      , CH 4 temp [°C]	SDWD0003000199      , CH 4 O2 [% air saturation]
13/06/2018 1:47:19 PM	3611706439	1013.00	28.04	26.00	90.5	27.98	26.00	91.0	27.44	26.00	95.7	27.13	26.00	98.5
13/06/2018 1:47:20 PM	3611706440	1013.00	28.08	26.00	90.1	27.96	26.00	91.1	27.47	26.00	95.4	27.20	26.00	97.9
13/06/2018 1:47:21 PM	3611706441	1013.00	28.08	25.99	90.1	27.97	25.99	91.1	27.45	25.99	95.6	27.19	25.99	98.0
13/06/2018 1:47:22 PM	3611706442	1013.00	28.06	25.99	90.3	27.94	25.99	91.3	27.46	25.99	95.5	27.18	25.99	98.1
13/06/2018 1:47:23 PM	3611706443	1013.00	28.10	25.99	90.0	27.97	25.99	91.1	27.49	25.99	95.3	27.15	25.99	98.4
13/06/2018 1:47:24 PM	3611706444	1013.00	28.07	25.98	90.2	27.98	25.98	91.0	27.44	25.98	95.7	27.14	25.98	98.5
13/06/2018 1:47:25 PM	3611706445	1013.00	28.06	25.98	90.3	28.03	25.98	90.6	27.47	25.98	95.5	27.17	25.98	98.2
13/06/2018 1:47:26 PM	3611706446	1013.00	28.06	25.99	90.3	27.99	25.99	90.9	27.41	25.99	96.0	27.16	25.99	98.3
13/06/2018 1:47:27 PM	3611706447	1013.00	28.05	25.99	90.4	27.98	25.99	91.0	27.49	25.99	95.3	27.21	25.99	97.8
13/06/2018 1:47:28 PM	3611706448	1013.00	28.10	25.99	90.0	28.06	25.99	90.3	27.49	25.99	95.3	27.17	25.99	98.2
13/06/2018 1:47:29 PM	3611706449	1013.00	28.08	26.00	90.1	28.00	26.00	90.8	27.50	26.00	95.2	27.22	26.00	97.7
13/06/2018 1:47:30 PM	3611706450	1013.00	28.07	26.00	90.2	27.96	26.00	91.1	27.47	26.00	95.4	27.16	26.00	98.3
13/06/2018 1:47:31 PM	3611706451	1013.00	28.07	26.00	90.2	28.04	26.00	90.5	27.52	26.00	95.0	27.20	26.00	97.9
13/06/2018 1:47:32 PM	3611706452	1013.00	28.09	26.01	90.0	28.03	26.01	90.5	27.51	26.01	95.0	27.22	26.01	97.7
13/06/2018 1:47:33 PM	3611706453	1013.00	28.10	26.01	90.0	28.03	26.01	90.5	27.46	26.01	95.5	27.16	26.01	98.2
13/06/2018 1:47:34 PM	3611706454	1013.00	28.08	26.01	90.1	28.04	26.01	90.5	27.47	26.01	95.4	27.21	26.01	97.8
13/06/2018 1:47:35 PM	3611706455	1013.00	28.08	26.00	90.1	28.01	26.00	90.7	27.49	26.00	95.2	27.18	26.00	98.1
13/06/2018 1:47:36 PM	3611706456	1013.00	28.05	26.00	90.4	28.00	26.00	90.8	27.47	26.00	95.4	27.23	26.00	97.6
13/06/2018 1:47:37 PM	3611706457	1013.00	28.11	25.99	89.9	27.99	25.99	90.9	27.43	25.99	95.8	27.20	25.99	97.9
13/06/2018 1:47:38 PM	3611706458	1013.00	28.10	25.99	90.0	28.00	25.99	90.8	27.49	25.99	95.3	27.20	25.99	97.9
13/06/2018 1:47:39 PM	3611706459	1013.00	28.08	25.99	90.1	28.05	25.99	90.4	27.46	25.99	95.5	27.18	25.99	98.1
13/06/2018 1:47:40 PM	3611706460	1013.00	28.10	25.99	90.0	27.97	25.99	91.1	27.47	25.99	95.4	27.18	25.99	98.1
13/06/2018 1:47:41 PM	3611706461	1013.00	28.07	26.00	90.2	27.97	26.00	91.1	27.43	26.00	95.8	27.19	26.00	98.0
13/06/2018 1:47:42 PM	3611706462	1013.00	28.09	25.99	90.1	27.99	25.99	90.9	27.42	25.99	95.9	27.22	25.99	97.7
13/06/2018 1:47:43 PM	3611706463	1013.00	28.13	26.00	89.7	28.00	26.00	90.8	27.51	26.00	95.1	27.18	26.00	98.1
13/06/2018 1:47:44 PM	3611706464	1013.00	28.10	26.00	90.0	27.95	26.00	91.2	27.46	26.00	95.5	27.21	26.00	97.8
13/06/2018 1:47:45 PM	3611706465	1013.00	28.08	25.99	90.1	27.98	25.99	91.0	27.41	25.99	96.0	27.23	25.99	97.6
13/06/2018 1:47:46 PM	3611706466	1013.00	28.10	26.00	90.0	28.00	26.00	90.8	27.51	26.00	95.1	27.17	26.00	98.2
13/06/2018 1:47:47 PM	3611706467	1013.00	28.12	26.00	89.8	28.00	26.00	90.8	27.49	26.00	95.2	27.19	26.00	98.0
13/06/2018 1:47:48 PM	3611706468	1013.00	28.10	26.00	90.0	28.02	26.00	90.6	27.46	26.00	95.5	27.20	26.00	97.9
13/06/2018 1:47:49 PM	3611706469	1013.00	28.12	26.00	89.8	28.03	26.00	90.6	27.47	26.00	95.4	27.22	26.00	97.7
13/06/2018 1:47:50 PM	3611706470	1013.00	28.10	26.00	90.0	27.99	26.00	90.9	27.49	26.00	95.2	27.23	26.00	97.6
13/06/2018 1:47:51 PM	3611706471	1013.00	28.10	25.99	90.0	28.04	25.99	90.5	27.49	25.99	95.3	27.24	25.99	97.5
13/06/2018 1:47:52 PM	3611706472	1013.00	28.11	25.99	89.9	27.99	25.99	90.9	27.48	25.99	95.3	27.26	25.99	97.3
13/06/2018 1:47:53 PM	3611706473	1013.00	28.08	25.99	90.1	28.02	25.99	90.7	27.47	25.99	95.4	27.20	25.99	97.9
13/06/2018 1:47:54 PM	3611706474	1013.00	28.11	25.99	89.9	28.01	25.99	90.7	27.47	25.99	95.4	27.24	25.99	97.5
13/06/2018 1:47:55 PM	3611706475	1013.00	28.09	25.99	90.1	28.03	25.99	90.6	27.48	25.99	95.3	27.23	25.99	97.6
13/06/2018 1:47:56 PM	3611706476	1013.00	28.11	25.99	89.9	28.01	25.99	90.7	27.46	25.99	95.5	27.23	25.99	97.6
13/06/2018 1:47:57 PM	3611706477	1013.00	28.12	26.00	89.8	28.02	26.00	90.6	27.50	26.00	95.2	27.23	26.00	97.6
13/06/2018 1:47:58 PM	3611706478	1013.00	28.10	26.00	90.0	28.00	26.00	90.8	27.43	26.00	95.8	27.16	26.00	98.3
13/06/2018 1:47:59 PM	3611706479	1013.00	28.08	26.00	90.1	28.03	26.00	90.6	27.46	26.00	95.5	27.21	26.00	97.8
13/06/2018 1:48:00 PM	3611706480	1013.00	28.09	26.00	90.0	28.02	26.00	90.6	27.46	26.00	95.5	27.27	26.00	97.2
13/06/2018 1:48:01 PM	3611706481	1013.00	28.12	26.00	89.8	28.01	26.00	90.7	27.46	26.00	95.5	27.20	26.00	97.9
13/06/2018 1:48:02 PM	3611706482	1013.00	28.08	25.99	90.1	28.02	25.99	90.7	27.48	25.99	95.3	27.23	25.99	97.6
